source	target
ádhmharaighe	ámharaí
an	an
tsaoghail	tsaoil
\n	\n
fuair	fuair
sé	sé
é	é
féin	féin
i	i
sráid	sráid
ná raibh	nach raibh
ró-fhada	rófhada
chun	chun
an	an
tigh	tigh
ina	ina
raibh	raibh
sé	sé
ag	ag
cur	cur
fé	faoi
,	,
agus	agus
níorbh	níorbh
’	’
fhada	fhada
go	go
raibh	raibh
sé	sé
sínte	sínte
ar	ar
a	a
leabaidh	leaba
agus	agus
é	é
ina	ina
chodladh	chodladh
go	go
sámh	sámh
.	.
\n	\n
\n	\n
Bhí	Bhí
lán-tsolas	lán-tsolas
na	na
maidne	maidine
ann	ann
nuair	nuair
a	a
dhúisigh	dhúisigh
sé	sé
,	,
agus	agus
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
\n	\n
bhí	bhí
an	an
triúr	triúr
fear	fear
suidhte	suite
chun	chun
búird	boird
nuair	nuair
a	a
bhuail	bhuail
sé	sé
isteach	isteach
\n	\n
sa	sa
tseomra	seomra
bídh	bia
.	.
D'innis	D'inis
sé	sé
a	a
scéal	scéal
dóibh	dóibh
agus	agus
eagla	eagla
a	a
\n	\n
chroidhe	chroí
air	air
go	go
bhfuigheadh	bhfaigheadh
sé	sé
sceimhle	sceimhle
ó n-a	óna
athair	athair
toisc	toisc
é	é
\n	\n
dhul	dhul
amach	amach
ina	ina
aonar	aonar
istoidhche	istoíche
.	.
D'fhéach	D'fhéach
an	an
triúr	triúr
fear	fear
ar	ar
a	a
\n	\n
chéile	chéile
nuair	nuair
a	a
chualadar	chualadar
an	an
scéal	scéal
.	.
Bhí	Bhí
iongnadh	ionadh
agus	agus
\n	\n
alltacht	alltacht
ortha	orthu
go	go
léir	léir
.	.
\n	\n
\n	\n
“	“
Chun	Chun
an	an
chathair	chathair
a	a
chosaint	chosaint
ar	ar
na	na
hárrachtaigh	harrachtaí
sin	sin
is	is
\n	\n
eadh	ea
a	a
cuireadh	cuireadh
an	an
chomhacht	chumhacht
úd	úd
sa	sa
talamh	talamh
a	a
dhein	rinne
sinne	sinne
a	a
\n	\n
leagadh	leagadh
an	an
lá	lá
a	a
thángamar	thángamar
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Mara	Mara
mbeadh	mbeadh
san	san
bhí	bhí
beirthe	beirthe
aca	acu
orm-sa	ormsa
aréir	aréir
,	,
”	”
\n	\n
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
Le n-a	Lena
linn	linn
sin	sin
do	do
rith	rith
an	an
smaoineamh	smaoineamh
céadna	céanna
le	le
gach	gach
\n	\n
duine	duine
aca	acu
.	.
D'fhéachadar	D'fhéachadar
ar	ar
a	a
chéile	chéile
agus	agus
do	do
bhánuigh	bhánaigh
ar	ar
Gach	Gach
\n	\n
fear	fear
díobh	díobh
.	.
An	An
t-eiteallán	t-eitleán
!	!
Má	Má
shatail	shatail
na	na
hárrachtaigh	harrachtaí
\n	\n
úd	úd
ar	ar
an	an
eiteallán	eitleán
bhí	bhí
sprúdar	spruadar
déanta	déanta
aca	acu
dhe	de
.	.
agus	agus
má	má
\n	\n
bhí	bhí
an	an
t-eiteallán	t-eitleán
briste	briste
ní	ní
bheadh	bheadh
aon	aon
bhreith	bhreith
aca	acu
féin	féin
ar	ar
\n	\n
dhul	dhul
abhaile	abhaile
choidhche	choíche
.	.
\n	\n
Tháinig	Tháinig
an	an
sean-ollamh	seanollamh
á	á
bhfeiscint	bhfeiceáil
ar	ar
ball	ball
,	,
mar	mar
a	a
\n	\n
thagadh	thagadh
gach	gach
aon	aon
lá	lá
,	,
agus	agus
chuireadar	chuireadar
an	an
scéal	scéal
fé n-a	faoina
bhráid	bhráid
.	.
\n	\n
Níor dhein	Ní dhearna
seisean	seisean
ach	ach
órdú	ordú
a	a
thabhairt	thabhairt
do	do
Látós	Látós
,	,
agus	agus
do	do
\n	\n
tugadh	tugadh
iad	iad
chun	chun
an	an
tighe	tí
ina	ina
bhfeacadar	bhfeacadar
an	an
t-oifigeach	t-oifigeach
an	an
\n	\n
chéad	chéad
lá	lá
.	.
\n	\n
\n	\n
Bhí	Bhí
seisean	seisean
suidhte	suite
ag	ag
an	an
mbórd	mbord
fé	faoi
mar	mar
a	a
bhí	bhí
an	an
lá	lá
a	a
\n	\n
thángadar	thángadar
.	.
Do	Do
bheannuigh	bheannaigh
sé	sé
dhóibh	dóibh
ina	ina
theangain	theanga
féin	féin
agus	agus
\n	\n
thugadar	thugadar
comaoin	comaoin
na	na
beannachtan	beannachta
dó	dó
.	.
Do mhol	Mhol
sé	sé
go	go
\n	\n
mór	mór
iad	iad
ar	ar
a	a
fheabhas	fheabhas
agus	agus
ar	ar
a	a
thapamhlacht	thapúlacht
a	a
bhí	bhí
an	an
teanga	teanga
\n	\n
foghlumtha	foghlamtha
aca	acu
,	,
agus	agus
d'fhiafruigh	d'fhiafraigh
díobh	díobh
cad	cad
é	é
an	an
gnó	gnó
a	a
thug	thug
\n	\n
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
\n	\n
á	á
fheiscint	fheiceáil
féin	féin
iad	iad
.	.
Do	Do
mhínigheadar	mhíníodar
a	a
scéal	scéal
dó	dó
chomh	chomh
\n	\n
maith	maith
agus	agus
d'fheadadar	d'fheadadar
é	é
,	,
agus	agus
d'iarradar	d'iarradar
cead	cead
air	air
chun	chun
\n	\n
dul	dul
don	don
áit	áit
mar	mar
fhágadar	fhágadar
an	an
t-eiteallán	t-eitleán
,	,
féachaint	féachaint
cad	cad
é	é
\n	\n
an	an
bhail	bhail
a	a
bhí	bhí
air	air
tar	tar
éis	éis
na	na
hoidhche	hoíche
.	.
\n	\n
\n	\n
Níor dhein	Ní dhearna
an	an
t-oifigeach	t-oifigeach
ach	ach
gáire	gáire
a	a
chur	chur
as	as
.	.
Do	Do
\n	\n
glaoidh	glaoigh
sé	sé
ar	ar
ghárda	gharda
eile	eile
agus	agus
thug	thug
órdú	ordú
dhó	dhó
.	.
Do	Do
sheol	sheol
an	an
\n	\n
gárda	garda
an	an
cúl-doras	cúldoras
amach	amach
iad	iad
go	go
tigh	tigh
mór	mór
stóir	stóir
a	a
bhí	bhí
ar	ar
\n	\n
chúl	chúl
an	an
tighe	tí
.	.
D'oscail	D'oscail
sé	sé
doras	doras
an	an
tighe	tí
agus	agus
cad	cad
a	a
bhí	bhí
\n	\n
Istigh	Istigh
ós comhair	os comhair
a	a
súl	súl
amach	amach
ach	ach
an	an
t-eiteallán	t-eitleán
.	.
Do	Do
leath	leath
\n	\n
a	a
mbéal	mbéal
ortha	orthu
nuair	nuair
a	a
chonnacadar	chonaiceadar
é	é
.	.
\n	\n
“	“
Conus	Conas
a	a
tháinig	tháinig
sé	sé
annso	anseo
?	?
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
Do	Do
phreab	phreab
Seán	Seán
anonn	anonn
chuige	chuige
,	,
agus	agus
d'infhiúch	d'iniúch
gach	gach
aon	aon
\n	\n
bhlúire	bhlúire
dhe	de
,	,
féachaint	féachaint
ar	ar
deineadh	déanamh
aon	aon
díoghbháil	díobháil
dó	dó
.	.
Do	Do
\n	\n
dhírigh	dhírigh
sé	sé
é	é
féin	féin
ar	ar
ball	ball
agus	agus
do	do
Leig	Lig
osna	osna
cléibh	cléibh
.	.
\n	\n
“	“
Tá	Tá
sé	sé
ceart	ceart
go	go
leor	leor
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Níl	Níl
bascadh	bascadh
\n	\n
ná	ná
bárthan	bárthainn
air	air
.	.
”	”
\n	\n
\n	\n
“	“
A	A
bhuidhe	bhuí
le	le
Dia	Dia
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Is	Is
mór	mór
an	an
\n	\n
fhuascailt	fhuascailt
aigne	aigne
dhúinn	dúinn
é	é
sin	sin
.	.
”	”
\n	\n
“	“
Ní	Ní
haon	haon
amadáin	amadáin
muintear	muintir
na	na
háite	háite
seo	seo
,	,
”	”
arsa	arsa
\n	\n
an	an
réaltóir	réaltóir
.	.
“	“
Cheapamar	Cheapamar
go	go
bhféadfaimís	bhféadfaimis
an	an
t-eiteallán	t-eitleán
\n	\n
a	a
chur	chur
i	i
bhfolach	bhfolach
uatha	uathu
,	,
agus	agus
féach	féach
go	go
bhfuaireadar	bhfuaireadar
amach	amach
é	é
.	.
”	”
\n	\n
Leis	Leis
sin	sin
tháinig	tháinig
fear	fear
eile	eile
ó'n	ón
dtigh	dtigh
amach	amach
agus	agus
árd	ard
-	-
\n	\n
fhuadar	fhuadar
fé	faoi
.	.
D'árduigh	D'ardaigh
sé	sé
a	a
lámh	lámh
ag	ag
beannú	beannú
dhóibh	dóibh
agus	agus
\n	\n
dhein	rinne
óráid	óráid
fhada	fhada
ag	ag
míniú	míniú
a	a
scéil	scéil
dóibh	dóibh
.	.
Má	Má
dhein	rinne
,	,
ní	ní
\n	\n
ró-mhaith	rómhaith
a	a
thuigeadar-fan	thuigeadar-fan
é	é
.	.
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
“	“
Cad	Cad
é	é
sin	sin
a	a
deir	deir
sé	sé
?	?
"	"
arsa	arsa
an	an
réaltóir	réaltóir
i	i
gceann	gceann
\n	\n
tamaiu	tamaiu
.	.
\n	\n
“	“
An	An
riabhach	riabhach
a'	an
bhfeadar-sa	bhfeadar-sa
cad	cad
é	é
an	an
ghibiris	ghibiris
cainte	cainte
\n	\n
atá	atá
ar	ar
siubhal	siúl
aige	aige
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
“	“
Dubhairt	Dúirt
sé	sé
rud	rud
éigin	éigin
i	i
dtaobh	dtaobh
an	an
Árd-Mháighistir	Árd-Mháighistir
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
“	“
Ó	Ó
hó	hó
,	,
a	a
Bhriain	Bhriain
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
an	an
gcloiseann	gcloiseann
tú	tú
\n	\n
an	an
méid	méid
sin	sin
?	?
Is	Is
amhlaidh	amhlaidh
a	a
theastuigheann	theastaíonn
uatha	uathu
tú	tú
chur	chur
\n	\n
ar	ar
scoil	scoil
.	.
Conus	Conas
a	a
thaithneochaidh	thaitneoidh
san	sin
leat	leat
,	,
a	a
bhuachaill	bhuachaill
?	?
”	”
\n	\n
.	.
“	“
Ní	Ní
haon	haon
mháighistir	mháistir
scoile	scoile
atá	atá
i	i
gceist	gceist
,	,
”	”
arsa	arsa
Brian	Brian
,	,
\n	\n
“	“
ach	ach
Árd-Mháighistir	Árd-Mháighistir
na	na
ndaoine	ndaoine
.	.
Teastuigheann	Teastaíonn
uaidh	uaidh
sinn	sinn
\n	\n
a	a
fheiscint	fheiceáil
.	.
”	”
\n	\n
“	“
Ní	Ní
foláir	foláir
nó	nó
is	is
é	é
uachtarán	uachtarán
nó	nó
rí	rí
na	na
háite	háite
atá	atá
tar	tar
éis	éis
\n	\n
fios	fios
a	a
chur	chur
orainn	orainn
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
“	“
Fiafruigh	Fiafraigh
de	de
cad	cad
\n	\n
is	is
ainm	ainm
do'n	don
Árd-Mháighistir	Árd-Mháighistir
agus	agus
cá	cá
bhfuil	bhfuil
comhnuidhe	cónaí
air	air
.	.
”	”
\n	\n
Do chuir	Chuir
Brian	Brian
na	na
ceisteanna	ceisteanna
ar	ar
an	an
ngárda	ngarda
agus	agus
\n	\n
thug	thug
seisean	seisean
freagra	freagra
air	air
.	.
\n	\n
“	“
Deir	Deir
sé	sé
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
gur	gur
Rámó	Rámó
is	is
ainm	ainm
do'n	don
\n	\n
Árd-Mháighistir	Árd-Mháighistir
,	,
agus	agus
gur	gur
ar	ar
an dtaobh	an taobh
thall	thall
de'n	den
chathair	chathair
\n	\n
atá	atá
comhnuidhe	cónaí
air	air
.	.
”	”
\n	\n
“	“
Téighimís	Téimis
ag	ag
triall	triall
air	air
,	,
i n-ainm	in ainm
Dé	Dé
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
,	,
agus	agus
amach	amach
leo	leo
sa	sa
tsráid	tsráid
.	.
\n	\n
Do	Do
threoruigh	threoraigh
an	an
gárda	garda
iad	iad
fan	fan
na	na
gcasán	gcosán
go	go
dtí	dtí
\n	\n
go	go
bhfuaireadar	bhfuaireadar
iad	iad
féin	féin
ar	ar
an dtaobh	an taobh
thall	thall
de'n	den
chathair	chathair
.	.
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
An	An
dtugann	dtugann
tú	tú
fé ndeara	faoi deara
,	,
a	a
athair	athair
,	,
’	’
arsa	arsa
Brian	Brian
\n	\n
agus	agus
iad	iad
ag	ag
cur	cur
an	an
bóthair	bóthair
díobh	díobh
,	,
“	“
an	an
dtugann	dtugann
tú	tú
fé ndeara	faoi deara
\n	\n
gur	gur
folt	folt
bán	bán
nó	nó
folt	folt
buidhe	buí
atá	atá
ar	ar
gach	gach
aon	aon
duine	duine
\n	\n
de	de
mhuintir	mhuintir
na	na
háite	háite
seo	seo
?	?
"	"
\n	\n
“	“
Is	Is
fíor	fíor
san	san
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Tá	Tá
gach	gach
aon	aon
duine	duine
\n	\n
fionn	fionn
gléigeal	gléigeal
annso	anseo
.	.
Ní	Ní
fheicfeá	fheicfeá
ceann	ceann
dubh	dubh
ná	ná
\n	\n
croiceann	craiceann
buidhe	buí
ar	ar
aon	aon
duine	duine
aca	acu
.	.
”	”
\n	\n
\n	\n
“	“
Sé	Sé
cúis	cúis
atá	atá
leis	leis
sin	sin
,	,
a	a
déarfainn	déarfainn
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
,	,
“	“
ná	ná
gan	gan
solas	solas
na	na
gréine	gréine
a	a
bheith	bheith
ag	ag
taithneamh	taitneamh
ortha	orthu
\n	\n
choidhche	choíche
.	.
Ins na	Sna
tíortha	tíortha
teó	teo
a	a
bhíonn	bhíonn
na	na
daoine	daoine
dubha	dubha
,	,
\n	\n
áit	áit
go	go
mbíonn	mbíonn
an	an
ghrian	ghrian
ag	ag
taithneamh	taitneamh
anuas	anuas
ortha	orthu
go	go
\n	\n
díreach	díreach
.	.
Daoine	Daoine
fionna	fionna
is	is
mó	mó
atá	atá
ins na	sna
tíortha	tíortha
fuara	fuara
\n	\n
i	i
dtuaisceart	dtuaisceart
an	an
domhain	domhain
mar	mar
a	a
dtagann	dtagann
gaethe	gathanna
na	na
gréine	gréine
\n	\n
ar	ar
fiar-sceo	fiarsceabha
.	.
”	”
\n	\n
\n	\n
Níorbh	Níorbh
fhada	fhada
gur	gur
bhaineadar	bhaineadar
tigh	teach
an	an
Árd-Mháighistir	Árd-Mháighistir
\n	\n
amach	amach
.	.
Tigh	Tigh
mór	mór
ab	ab
eadh	ea
é	é
,	,
agus	agus
é	é
déanta	déanta
de	de
chlocha	chlocha
bána	bána
\n	\n
go	go
raibh	raibh
loinnir	loinnir
bhog	bhog
ionnta	iontu
ar	ar
nós	nós
péarlaí	péarlaí
.	.
Bhí	Bhí
gárdaí	gardaí
\n	\n
fé	faoi
éide	éide
ina	ina
seasamh	seasamh
leasmuigh	lasmuigh
dhe	de
,	,
ach	ach
níor	níor
chuir	chuir
éinne	aon duine
aca	acu
\n	\n
isteach	isteach
ortha	orthu
.	.
Do	Do
seoladh	seoladh
iad	iad
tré	trí
iomad	iomad
póirsí	póirsí
fada	fada
\n	\n
leathana	leathana
agus	agus
isteach	isteach
i	i
halla	halla
fairsing	fairsing
mar	mar
a	a
raibh	raibh
an	an
tÁrd	tArd
-	-
\n	\n
Mháighistir	Mháistir
ina	ina
shuidhe	shuí
agus	agus
scata	scata
fear	fear
mar	mar
aon	aon
leis	leis
.	.
\n	\n
Gruaig	Gruaig
bhán	bhán
nó	nó
gruaig	gruaig
bhuidhe	bhuí
a	a
bhí	bhí
ar	ar
gach	gach
aon	aon
fhear	fhear
díobh	díobh
,	,
\n	\n
Fé	Faoi
mara	mara
bhí	bhí
ar	ar
mhuintir	mhuintir
Mhanannáin	Mhanannáin
go	go
Léir	Léir
,	,
aCh	ach
bhí	bhí
mothal	mothall
\n	\n
de	de
ghruaig	ghruaig
rua	rua
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
,	,
agus	agus
bhí	bhí
órdlach	orlach
\n	\n
ar	ar
aoirde	airde
aige	aige
de	de
bhreis	bhreis
ar	ar
éinne	aon duine
eile	eile
aca	acu
.	.
Fear	Fear
breágh	breá
\n	\n
pearsanta	pearsanta
ab	ab
eadh	ea
é	é
.	.
É	É
go	go
deigh-sheasaimh	deigh-sheasaimh
,	,
maordha	maorga
ann	ann
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
\n	\n
féin	féin
,	,
agus	agus
dá	dá
shúil	shúil
gheala	gheala
ghorma	ghorma
ag	ag
glinneamhaint	glinniúint
ina	ina
\n	\n
cheann	cheann
.	.
Bhí	Bhí
éadaighe	éadaí
míne	míne
geal-daithte	gealdaite
uime	uime
,	,
agus	agus
iad	iad
\n	\n
maisighthe	maisithe
le	le
búclaí	búclaí
agus	agus
le	le
clocha	clocha
luachmhara	luachmhara
.	.
\n	\n
\n	\n
\n	\n
\n	\n
Do	Do
bheannuigh	bheannaigh
sé	sé
do sna	do na
cuairteóirí	cuairteoirí
go	go
síbhialta	sibhialta
,	,
agus	agus
\n	\n
dubhairt	dúirt
leo	leo
suidhe	suí
ar	ar
shuidheacháin	shuíocháin
i n-aice	in aice
leis	leis
féin	féin
.	.
Dheineadar	Rinneadar
amhlaidh	amhlaidh
agus	agus
d'fhéachadar	d'fhéachadar
ina	ina
dtimcheall	dtimpeall
.	.
Chonnacadar	Chonaiceadar
\n	\n
scata	scata
fear	fear
ina	ina
suidhe	suí
ar fuaid	ar fud
an	an
halla	halla
agus	agus
súile	súile
\n	\n
gach	gach
fir	fir
díobh	díobh
dírighthe	dírithe
ortha	orthu
féin	féin
.	.
Bhí	Bhí
an	an
sean-ollamh	seanollamh
\n	\n
léigheanta	léannta
ann	ann
agus	agus
dhem	de mo
sé	sé
mion-gháire	miongháire
leo	leo
.	.
\n	\n
\n	\n
Do	Do
chrom	chrom
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
ar	ar
iad	iad
a	a
cheistiú	cheistiú
.	.
Do labhair	Labhair
\n	\n
sé	sé
go	go
breágh	breá
righin	righin
soiléir	soiléir
leo	leo
,	,
agus	agus
thugadar-san	thugadarsan
\n	\n
gach	gach
aon	aon
eolas	eolas
dó	dó
,	,
chomh	chomh
maith	maith
agus	agus
d'fhéadadar	d'fhéadadar
é	é
.	.
Do	Do
\n	\n
cheistig	cheistig
sé	sé
iad	iad
i	i
dtaobhina	dtaobhina
háite	háite
gurbh	gurbh
as	as
dóibh	dóibh
,	,
agus	agus
i	i
\n	\n
dtaobh	dtaobh
na	na
slighe	slí
a	a
thángadar	thángadar
go	go
Manannán	Manannán
,	,
agus	agus
faid	faid
a	a
\n	\n
bhí	bhí
séag	séag
caint	caint
leo	leo
.	.
bhí	bhí
a	a
dhá	dhá
shúil	shúil
ag	ag
dul	dul
tríotha	tríothu
fé	faoi
mar	mar
a	a
\n	\n
bheadh	bheadh
sé	sé
ag	ag
féachaint	féachaint
ar	ar
an	an
rud	rud
a	a
bhí	bhí
ina	ina
n-aigne	n-aigne
istigh	istigh
.	.
\n	\n
Chuireadh	Chuireadh
duine	duine
eile	eile
de	de
sna-fearaibh	sna-fearaibh
ceist	ceist
ortha	orthu
ó	ó
am	am
go	go
\n	\n
ham	ham
,	,
agus	agus
anois	anois
is	is
arís	arís
labhradh	labhairt
an	an
sean-ollamh	seanollamh
ag	ag
míniú	míniú
-	-
\n	\n
aon	aon
phuinnte	phointe
ná féadfadh	nach bhféadfadh
an	an
chuid	chuid
eile	eile
a	a
thuiscint	thuiscint
.	.
\n	\n
\n	\n
\n	\n
\n	\n
B'éigean	B'éigean
do'n	don
réaltóir	réaltóir
peictiúir	pictiúir
de'n	den
ghréin	ghrian
agus	agus
\n	\n
de'n	den
ré	ré
agus	agus
de	de
chúrsaí	chúrsaí
na	na
bpláinéid	bpláinéid
sa	sa
spéir	spéir
a	a
dhéanamh	dhéanamh
ar	ar
\n	\n
pháipéar	pháipéar
.	.
D'infhiúch	D'iniúch
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
an	an
peictiúir	pictiúir
go	go
\n	\n
cruinn	cruinn
géar	géar
agus	agus
do	do
theasbáin	thaispeáin
do sna	do na
fearaibh	fir
eile	eile
é	é
.	.
\n	\n
Níor dhein	Ní dhearna
cuid	cuid
aca-san	acusan
ach	ach
strac-fhéachaint	sracfhéachaint
a	a
thabhairt	thabhairt
air	air
,	,
\n	\n
ach	ach
do dhein	rinne
a	a
thuille	thuilleadh
aca	acu
é	é
d'infhiúchadh	d'iniúchadh
go	go
cruinn	cruinn
.	.
Sé	Is é
\n	\n
dhein	rinne
abhfurmhór	abhfurmhór
ná	ná
a	a
gceann	gceann
a	a
chrothad	chrothad
agus	agus
gáire	gáire
magamhail	magúil
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
\n	\n
a	a
chur	chur
asta	astu
.	.
Ba	Ba
leir	léir
nár	nár
chreideadar	chreideadar
focal	focal
de	de
thuairischí	thuairischí
\n	\n
an	an
séaltsa	séaltsa
.	.
\n	\n
\n	\n
“	“
Ní	Ní
chreideann	chreideann
siad	siad
nié	nié
,	,
”	”
ar	ar
seifean	seifean
Le	Le
Máirtín	Máirtín
.	.
\n	\n
“	“
Ní	Ní
féidir	féidir
cúrsaí	cúrsaí
na	na
cruinne	cruinne
a	a
mhíniú	mhíniú
do sna	do na
daoine	daoine
seo	seo
\n	\n
ich	ich
oiread	oiread
agus	agus
a	a
fhéadfá	fhéadfá
radharc	radharc
a	a
mhíniú	mhíniú
do'n	don
duine	duine
caoch	caoch
.	.
”	”
\n	\n
\n	\n
“	“
Mo	Mo
Léir	Léir
dóighte	dóite
gan	gan
an	an
teanga	teanga
ar	ar
mo	mo
toil	toil
agam	agam
,	,
”	”
\n	\n
arsa	arsa
INáIráTÍIl	INáIráTÍIl
“	“
go	go
dtabharfainn	dtabharfainn
léigheacht	léacht
dóibh	dóibh
fé	faoi
mar	mar
a	a
\n	\n
thugaim	thugaim
do sna	do na
mic	mic
léighinn	léinn
san	san
OllscoiL	Ollscoil
,	,
agus	agus
an	an
fhírinne	fhírinne
\n	\n
a	a
chur	chur
ar	ar
a	a
súile	súile
dóibh	dóibh
.	.
”	”
\n	\n
Leis	Leis
sin	sin
d'fhéach	d'fhéach
an	an
réaltóir	réaltóir
ar	ar
an	an
sean-ollamh	seanollamh
.	.
Bhí	Bhí
\n	\n
gach	gach
aon	aon
bhraon	bhraon
alluis	allais
ar	ar
a	a
éadan-san	éadan-san
agus	agus
bhí	bhí
a	a
dhá	dhá
láimh	lámh
\n	\n
ar	ar
crith	crith
.	.
Baineadh	Baineadh
geit	geit
as	as
an	an
réaltóir	réaltóir
.	.
Buaileadh	Buaileadh
isteach	isteach
\n	\n
ina	ina
aigne	aigne
go	go
raibh	raibh
eagla	eagla
ar	ar
an	an
sean-duine	seanduine
,	,
cé	cé
nár	nár
thuig	thuig
sé	sé
\n	\n
cad	cad
é	é
an	an
chúis	chúis
a	a
bhí	bhí
Leis	Leis
.	.
D'fhéach	D'fhéach
sé	sé
arís	arís
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
.	.
\n	\n
Bhí	Bhí
seisean	seisean
ag	ag
Labhairt	Labhairt
go	go
séimh	séimh
Le	Le
Seán	Seán
agus	agus
\n	\n
é	é
Á	Á
cheistiú	cheistiú
i	i
dtaobh	dtaobh
cúrsaí	cúrsaí
eiteallóireachta	eiteallóireachta
,	,
ach	ach
ba	ba
léir	léir
\n	\n
do'n	don
réaltóir	réaltóir
an	an
cruadhas	cruas
agus	agus
an	an
déine	déine
laistiar	laistiar
de'n	den
\n	\n
chneastacht	chneastacht
san	sin
.	.
Thuig	Thuig
sé	sé
ina	ina
aigne	aigne
gur	gur
dhuine	dhuine
é	é
an	an
tÁrd	tArd
-	-
\n	\n
Mháighistir	Mháistir
nár	nár
scrupal	scrupall
leis	leis
iad	iad
a	a
chur	chur
chun	chun
báis	báis
láithreach	láithreach
\n	\n
