source	target
dtreo	dtreo
na	na
cathrach	cathrach
agus	agus
an	an
casán	cosán
ar	ar
an dtaobh	an taobh
chlé	chlé
ag	ag
\n	\n
ghluaiseacht	ghluaiseacht
ó'n	ón
gcathair	gcathair
amach	amach
,	,
agus	agus
ní	ní
bhíodh	bhíodh
le	le
déanamh	déanamh
ag	ag
\n	\n
duine	duine
ach	ach
dul	dul
i n-áirde	in airde
ar	ar
pé	pé
taobh	taobh
a	a
oireadh	oireadh
dó	dó
.	.
\n	\n
\n	\n
Ba	Ba
bhreágh	bhreá
le	le
Brian	Brian
na	na
casáin	cosáin
sin	sin
.	.
Thabharfadh	Thabharfadh
sé	sé
an	an
\n	\n
lá	lá
ar	ar
fad	fad
ar	ar
imarcuideacht	imarcuideacht
ortha	orthu
dá	dá
leigtí	ligtí
dó	dó
é	é
,	,
ach	ach
ní	ní
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
thabharfadh	thabharfadh
an	an
t-athair	t-athair
cead	cead
dó	dó
chun	chun
dul	dul
i n-aon	in aon
áit	áit
gan	gan
an	an
\n	\n
chuid	chuid
eile	eile
a	a
bheith	bheith
i n-éinfheacht	in éineacht
leis	leis
.	.
\n	\n
\n	\n
“	“
Nuair	Nuair
a	a
bheidh	bheidh
eolas	eolas
maith	maith
agat	agat
ar	ar
an	an
áit	áit
agus	agus
an	an
\n	\n
teanga	teanga
ar	ar
do	do
thoil	thoil
agat	agat
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
beidh	beidh
cead	cead
agat	agat
\n	\n
dul	dul
amach	amach
id'	i do
aonar	aonar
,	,
ach	ach
idir	idir
an	an
dá	dá
linn	linn
caithfir	caithfidh tú
fanacht	fanacht
i	i
\n	\n
dteannta	dteannta
na	na
cod'	coda
eile	eile
againn	againn
.	.
Is	Is
fearr	fearr
atá	atá
an	an
teanga	teanga
\n	\n
agat-sa	agatsa
ná	ná
mar	mar
atá	atá
sí	sí
ag	ag
éinne	aon duine
againne	againne
,	,
ach	ach
níl	níl
do	do
dhótain	dhótain
\n	\n
di	di
agat	agat
chun	chun
eolas	eolas
na	na
slighe	slí
abhaile	abhaile
a	a
iarraidh	iarraidh
ar	ar
éinne	aon duine
dá	dá
\n	\n
dtéightheá	dtéiteá
amugha	amú
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
baoghal	baol
dom	dom
,	,
a	a
athair	athair
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
Ná bíonn	Nach mbíonn
\n	\n
Nící	Nící
faram	faram
i	i
gcomhnuidhe	gcónaí
?	?
”	”
Nící	Nící
ab	ab
ainm	ainm
do'n	don
'	'
mbuachaillín	mbuachaillín
\n	\n
bán	bán
.	.
'	'
\n	\n
\n	\n
B'fhíor	B'fhíor
dó	dó
.	.
Do	Do
leanadh	leanadh
Nící	Nící
é	é
ins gach	i ngach
aon	aon
áit	áit
d'á	dá
\n	\n
dtéigheadh	dtéadh
sé	sé
,	,
agus	agus
é	é
ag	ag
tabhairt	tabhairt
gach	gach
aon	aon
eolais	eolais
dó	dó
.	.
D'á	Dá
\n	\n
bhrí	bhrí
sin	sin
bhí	bhí
Brian	Brian
ag	ag
piócadh	piócadh
suas	suas
na	na
teangan	teanga
go	go
tiugh	tiubh
.	.
\n	\n
\n	\n
“	“
Is	Is
é	é
rud	rud
is	is
mó	mó
atá	atá
ag	ag
cur	cur
iongantais	iontais
orm-sa	ormsa
,	,
\n	\n
a	a
athair	athair
,	,
”	”
arsa	arsa
Brian	Brian
,	,
uair	uair
,	,
“	“
ach	ach
ná	ná
feacamar	feacamar
an	an
ghrian	ghrian
ó	ó
\n	\n
thángamar	thángamar
annso	anseo
,	,
agus	agus
ná bíonn	nach mbíonn
an	an
ré	ré
ná	ná
na	na
réalta	réalta
san	san
\n	\n
aer	aer
ist oidhche	istoíche
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Níor
fheacais	fheac tú
grian	grian
ná	ná
re	le
ó	ó
thángais	tháinig tú
,	,
”	”
arsa	arsa
an	an
t-athair	t-athair
,	,
\n	\n
“	“
ná	ná
ní	ní
fheicfir	fheicfidh tú
iad	iad
go	go
dtí'go	dtí'go
n-imtheochair	n-imeoidh tú
as	as
so	seo
.	.
Nách	Nach
\n	\n
cuimhin	cuimhin
leat	leat
an	an
brat	brat
geasa	geasa
san	sin
atá	atá
Leasmuigh	Lasmuigh
de'n	den
\n	\n
phláinéid	phláinéid
seo	seo
?	?
”	”
\n	\n
\n	\n
“	“
Is	Is
cuimhin	cuimhin
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
an	an
brat	brat
san	sin
idir	idir
an	an
áit	áit
seo	seo
agus	agus
an	an
ghrian	ghrian
.	.
\n	\n
Leigeann	Ligeann
sé	sé
an	an
solas	solas
tríd	tríd
isteach	isteach
.	.
Mara	Mura
mbeadh	mbeadh
go	go
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
\n	\n
leigeann	ligeann
bheadh	bheadh
an	an
áit	áit
seo	seo
dubh	dubh
dorcha	dorcha
i	i
gcomhnuidhe	gcónaí
.	.
Ach	Ach
ní	ní
\n	\n
féidir	féidir
feiscint	feiceáil
tríd	tríd
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
ná feaca	nach bhfaca
muintear	muintir
na	na
háite	háite
seo	seo
an	an
ghrian	ghrian
\n	\n
riamh	riamh
?	?
”	”
arsa	arsa
Brian	Brian
agus	agus
árd-iongnadh	ardionadh
air	air
.	.
\n	\n
\n	\n
“	“
Ní	Ní
dócha	dócha
go	go
bhfuil	bhfuil
fhios	a fhios
aca	acu
an	an
ghrian	ghrian
a	a
bheith	bheith
ann	ann
.	.
\n	\n
Is	Is
é	é
is	is
dóchaige	dóchaige
gur	gur
dóigh	dóigh
leo	leo
ná fuiL	nach bhfuil
pláinéid	pláinéid
ná	ná
reann	rinn
\n	\n
neimhe	neimhe
ar	ar
bith	bith
ann	ann
ach	ach
Manannán	Manannán
amháin	amháin
.	.
”	”
\n	\n
\n	\n
Fuair	Fuair
sé	sé
amach	amach
ina	ina
dhiaidh	dhiaidh
san	sin
go	go
raibh	raibh
an	an
ceart	ceart
aige	aige
\n	\n
sa	sa
tuairim	tuairim
sin	sin
.	.
\n	\n
\n	\n
BA	BA
ghearr	ghearr
gur	gur
buaileadh	buaileadh
.	.
isteach	isteach
ina	ina
n-aigne	n-aigne
gur	gur
chuma	chuma
\n	\n
nó	nó
príosúnaigh	príosúnaigh
iad	iad
.	.
Ní	Ní
fhéadfaidís	fhéadfaidís
cos	cos
a	a
chur	chur
thairis	thar
an	an
\n	\n
gcois	gcois
eile	eile
gan	gan
Látós	Látós
á	á
leanamhaint	leanúint
,	,
agus	agus
cé	cé
gurbh	gurbh
annamh	annamh
a	a
\n	\n
chuireadh	chuireadh
sé	sé
isteach	isteach
ar	ar
a	a
gcúrsaí	gcúrsaí
,	,
bhíodh	bhíodh
sé	sé
ag	ag
faire	faire
ortha	orthu
\n	\n
de	de
shíor	shíor
agus	agus
chodluigheadh	chodlaíodh
sé	sé
sa	sa
tig	teach
chéadna	chéanna
Leo	Leo
san	san
oidhche	oíche
.	.
\n	\n
\n	\n
Máirtín	Máirtín
ba	ba
thúisce	thúisce
a	a
luaidh	luaigh
an	an
rud	rud
a	a
bhí	bhí
i n-aigne	in aigne
gach	gach
\n	\n
duine	duine
aca	acu
.	.
\n	\n
\n	\n
“	“
Bhfuil	bhFuil
fhios	fhios
agaibh	agaibh
cad	cad
is	is
dóigh	dóigh
liom-sa	liomsa
?	?
”	”
ar	ar
seisean	seisean
\n	\n
agus	agus
iad	iad
suidhte	suite
chun	chun
búird	boird
an	an
tarna	dara
hoidhche	hoíche
.	.
\n	\n
\n	\n
“	“
Cad	Cad
é	é
féin	féin
?	?
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Táimíd	Táimid
inár	inár
bpríosúnaigh	bpríosúnaigh
annso	anseo
agus	agus
Látós	Látós
mar	mar
\n	\n
ghárda	gharda
nó	nó
mar	mar
spiaire	spiaire
orainn	orainn
.	.
”	”
\n	\n
\n	\n
“	“
Ach	Ach
ná fuil	nach bhfuil
saor-chead	saorchead
againn	againn
chun	chun
teacht	teacht
agus	agus
imtheacht	imeacht
\n	\n
ar fuaid	ar fud
na	na
cathrach	cathrach
fé	faoi
mar	mar
is	is
mian	mian
Linn	Linn
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Níl	Níl
,	,
mar	mar
bíonn	bíonn
látós	látós
inár	inár
dteannta	dteannta
i	i
gcomhnuidhe	gcónaí
\n	\n
agus	agus
seolann	seolann
sé	sé
sinn	sinn
sa	sa
treo	treo
is	is
mian	mian
leis	leis
féin	féin
sinn	sinn
do	do
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
Dhul	Dhul
.	.
Féach	Féach
an	an
sud	siúd
a	a
tárla	tharla
indiu	inniu
nuair	nuair
A	A
theastuiGh	theastaigh
uaim	uaim
\n	\n
dul	dul
isteach	isteach
i	i
dtigh	dtigh
na	na
haibhléise	haibhléise
.	.
”	”
\n	\n
\n	\n
“	“
Sin	Sin
é	é
an	an
chéad	chéad
uair	uair
a	a
choisc	choisc
sé	sé
sinn	sinn
ar	ar
dhuL	dhul
i n-aon	in aon
\n	\n
áit	áit
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Deirim	Deirim
leat	leat
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
gur	gur
bhain	bhain
sé	sé
preab	preab
\n	\n
asam	asam
nuair	nuair
a	a
chuir	chuir
sé	sé
a	a
Lámh	Lámh
romham	romham
agus	agus
mé	mé
ag	ag
dul	dul
an	an
\n	\n
doras	doras
isteach	isteach
.	.
Agus	Agus
dá mhéid	dá mhéad
iarracht	iarracht
a	a
dheineas	rinne mé
ar	ar
a	a
\n	\n
chur	chur
i n-iúl	in iúl
dó	dó
go	go
bhfuil	bhfuil
tuiscint	tuiscint
fé	faoi
Leith	Leith
agam	agam
i	i
gcúrsaí	gcúrsaí
\n	\n
aibhléise	aibhléise
is	is
eadh	ea
is	is
mó	mó
a	a
choisc	choisc
sé	sé
mé	mé
ar	ar
dhuL	dhul
isteach	isteach
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
agat-sa	agatsa
is	is
fearr	fearr
atá	atá
teanga	teanga
na	na
ndaoine	ndaoine
seo	seo
,	,
”	”
\n	\n
arsa	arsa
an	an
réaltóir	réaltóir
le	le
Brian	Brian
.	.
“	“
Fiafruigh	Fiafraigh
de	de
Látós	Látós
cad	cad
'na	ina
\n	\n
thaobh	thaobh
ná	ná
leigfeadh	ligfeadh
sé	sé
sinn	sinn
isteach	isteach
sa	sa
tigh	tigh
ina	ina
ngeintear	ngintear
\n	\n
an	an
aibhléis	aibhléis
.	.
”	”
\n	\n
\n	\n
Do chuir	Chuir
Brian	Brian
an	an
cheist	cheist
ar	ar
an	an
bhfear	bhfear
mór	mór
,	,
chomh	chomh
maith	maith
\n	\n
agus	agus
d'fhéad	d'fhéad
sé	sé
é	é
.	.
Níor dhein	Ní dhearna
seisean	seisean
,	,
ámhthach	áfach
,	,
ach	ach
a	a
ghuailne	ghuaillí
\n	\n
a	a
chrothadh	chroitheadh
agus	agus
a	a
leigint	ligean
air	air
nár	nár
thuig	thuig
sé	sé
é	é
.	.
\n	\n
\n	\n
“	“
Níl	Níl
aon	aon
phioc	phioc
de'n	den
áit	áit
feicithe	feicthe
againn	againn
,	,
ach	ach
amháin	amháin
an	an
\n	\n
chathair	chathair
féin	féin
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Ba	Ba
mhaith	mhaith
liom-sa	liomsa
an	an
\n	\n
dúthaigh	dúiche
mágcuairt	máguaird
a	a
fheiscint	fheiceáil
chomh	chomh
maith	maith
.	.
”	”
Águs	Agus
nuair	nuair
a	a
\n	\n
bhíodar	bhíodar
ag	ag
fágaint	fágáil
an	an
tighe	tí
,	,
maidin	maidin
amáireach	amárach
a	a
bhí	bhí
chughainn	chugainn
,	,
\n	\n
i n-ionad	in ionad
casadh	casadh
isteach	isteach
chun	chun
na	na
cathrach	cathrach
thug	thug
an	an
réaltóir	réaltóir
\n	\n
aghaidh	aghaidh
ar	ar
an	an
gcasán	gcosán
a	a
bhéarfadh	thabharfadh
ó'n	ón
gcathair	gcathair
amach	amach
é	é
.	.
\n	\n
\n	\n
Níor dhein	Ní dhearna
Látós	Látós
ach	ach
breith	breith
air	air
ina	ina
bhaclainn	bhaclainn
agus	agus
é	é
\n	\n
iomchar	iompar
treasna	trasna
na	na
sráide	sráide
agus	agus
é	é
chur	chur
i n-áirde	in airde
ar	ar
an	an
\n	\n
gcasán	gcosán
ar	ar
an dtaobh	an taobh
eile	eile
.	.
Do	Do
dhubhuigh	dhubhaigh
agus	agus
do	do
dhearguigh	dhearg
\n	\n
ar	ar
an	an
réaltóir	réaltóir
le feirg	le fearg
,	,
ach	ach
níor	níor
fhéad	fhéad
an	an
chuid	chuid
eile	eile
aca	acu
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
gan	gan
gaire	gaire
a	a
dheanamh	dhéanamh
nuair	nuair
a	a
chonnacadar	chonaiceadar
an	an
fear	fear
mór	mór
á	á
\n	\n
árdach	ardú
ims	ims
ina	ina
bhaclainn	bhaclainn
mar	mar
a	a
árdóchadh	ardódh
sé	sé
páiste	páiste
.	.
\n	\n
Ghladhadar	Ghladhadar
comhairle	comhairle
le	le
chéile	chéile
an	an
oidhche	oíche
sin	sin
.	.
\n	\n
\n	\n
“	“
Thá	Tá
sch	sch
chomh	chomh
maith	maith
againn	againn
é	é
admháil	admháil
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Táimíd	Táimid
mar	mar
bpríosúnaigh	bpríosúnaigh
annso	anseo
.	.
Níl	Níl
a	a
bhac	bhac
orainn	orainn
duL	dul
\n	\n
annso	anseo
ná	ná
annsúd	ansiúd
ar fuaid	ar fud
na	na
cathrach	cathrach
,	,
ach	ach
ní	ní
cheaduigheann	cheadaíonn
\n	\n
Látós	Látós
dúinn	dúinn
dul	dul
i n-aon	in aon
áit	áit
ach	ach
san	san
áit	áit
is	is
roga	roga
leis	leis
féin	féin
.	.
\n	\n
Is	Is
chun	chun
an	an
phláinéid	phláinéid
seo	seo
a	a
fheiscint	fheiceáil
a	a
thángamar	thángamar
,	,
agus	agus
ní	ní
\n	\n
ró-fhada	rófhada
an	an
t-aga	t-aga
atá	atá
againn	againn
chuige	chuige
.	.
Má	Má
coimeádtar	coimeádtar
\n	\n
teanntuighthe	teanntaithe
istigh	istigh
sa	sa
chathair	chathair
seo	seo
sinn	sinn
ní	ní
bheidh	bheidh
caoi	caoi
againn	againn
\n	\n
ar	ar
aon	aon
nidh	ní
a	a
fheiscint	fheiceáil
sul a	sula
mbeidh	mbeidh
sé	sé
i n-am	in am
dúinn	dúinn
bheith	bheith
\n	\n
ag	ag
filleadh	filleadh
abhaile	abhaile
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
rud	rud
eile	eile
ag	ag
déanamh	déanamh
buadhartha	buartha
dhomh-sa	domsa
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
.	.
“	“
D'fhágamar	D'fhágamar
an	an
t-eiteallán	t-eitleán
i	i
bhfolach	bhfolach
sa	sa
choill	choill
sin	sin
\n	\n
leasmuig	leasmuig
de'n	den
chatairi	chatairi
.	.
Ba	Ba
cheart	cheart
dúinn	dúinn
é	é
chur	chur
i n-áit	in áit
níos	níos
\n	\n
sábhálta	sábháilte
ná	ná
san	sin
.	.
Má	Má
éirgheann	éiríonn
aon	aon
óspairt	óspairt
dó	dó
ní	ní
bheidh	bheidh
\n	\n
sé	sé
inár	inár
gcumas	gcumas
dul	dul
abhaile	abhaile
Choidhche	Choíche
.	.
”	”
\n	\n
\n	\n
D'fhéachadar	D'fhéachadar
ar	ar
a	a
chéile	chéile
agus	agus
bhí	bhí
an	an
bhuairt	bhuairt
chéadna	chéanna
\n	\n
le	le
feiscint	feiceáil
i	i
súilibh	súile
gach	gach
duine	duine
aca	acu
.	.
\n	\n
\n	\n
“	“
A	A
Bhriain	Bhriain
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
abair	abair
le	le
Nící	Nící
go	go
\n	\n
gcaithfimíd	gcaithfimid
dul	dul
amach	amach
fé'n	faoin
dtuait	dtuait
amáireach	amárach
.	.
B'fheidir	B'fhéidir
\n	\n
gur	gur
fearr	fearr
a	a
mhíneóchadh	mhíneodh
sé	sé
an	an
scéaL	scéal
do	do
Látós	Látós
ná	ná
mar	mar
is	is
\n	\n
féidir	féidir
dúinne	dúinne
é	é
dhéanamh	dhéanamh
.	.
”	”
\n	\n
\n	\n
Tháinig	Tháinig
crith	crith
cos	cos
is	is
lámh	lámh
ar	ar
Nící	Nící
nuair	nuair
a	a
thuig	thuig
sé	sé
cad	cad
é	é
\n	\n
an	an
fuadar	fuadar
a	a
bhí	bhí
fútha	fúthu
.	.
Do labhair	Labhair
sé	sé
leo	leo
go	go
fada	fada
agus	agus
go	go
\n	\n
dúthrachtach	dúthrachtach
agus	agus
é	é
ag	ag
féachaint	féachaint
ó	ó
dhuine	dhuine
go	go
chéile	chéile
ortha	orthu
,	,
ach	ach
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
\n	\n
ní	ní
raibh	raibh
a	a
ndóthain	ndóthain
de	de
n	n
teangain	teanga
aca	acu
chun	chun
a	a
chuid	chuid
cainte	cainte
a	a
\n	\n
thuiscint	thuiscint
.	.
Chuasladar	Chuasladar
an	an
fochal	focal
“	“
chráidhmí	chráidhmí
”	”
go	go
minic	minic
uaidh	uaidh
,	,
\n	\n
ach	ach
níor	níor
thuigeadar	thuigeadar
cadh	cabha
é	é
an	an
bhrí	bhrí
a	a
bhí	bhí
leis	leis
.	.
Thuigeadar	Thuigeadar
go	go
\n	\n
maith	maith
ina	ina
dhiaidh	dhiaidh
san	san
é	é
,	,
ámhthach	áfach
.	.
Is	Is
mar	mar
seo	seo
a	a
thárla	tharla
.	.
\n	\n
\n	\n
An	An
tigh	teach
ina	ina
rabhadar	rabhadar
ar	ar
lóistín	lóistín
is	agus
ar	ar
imeall	imeall
na	na
cathrach	cathrach
\n	\n
a	a
bhí	bhí
sé	sé
.	.
Bhí	Bhí
gáirdín	gairdín
deas	deas
timcheall	timpeall
an	an
tighe	tí
agus	agus
leasmuigh	lasmuigh
\n	\n
de'n	den
gháirdín	ghairdín
bhí	bhí
an	an
Pháirc	Pháirc
leathan	leathan
fhairsing	fhairsing
ina	ina
bhfeacadar	bhfeacadar
\n	\n
na	na
leanbhaí	leanaí
ag	ag
súgradh	súgradh
an	an
lá	lá
a	a
thángadar	thángadar
.	.
An	An
oidhche	oíche
\n	\n
áirithe	áirithe
seo	seo
bhí	bhí
Brian	Brian
ina	ina
sheomra	sheomra
codlata	codlata
agus	agus
é	é
Á	Á
ullmhú	ullmhú
\n	\n
féin	féin
chun	chun
dul	dul
a	a
chodladh	chodladh
.	.
Oidhche	Oíche
bhreágh	bhreá
bhrothallach	bhrothallach
a	a
bhí	bhí
ann	ann
\n	\n
agus	agus
bhí	bhí
fuinneóg	fuinneog
an	an
tseomra	tseomra
ar	ar
dian-leathadh	dianleathadh
aige	aige
.	.
Bhí	Bhí
\n	\n
solas	solas
an	an
lampa	lampa
aibhléise	aibhléise
mar	mar
a	a
bheadh	bheadh
ciorcaL	ciorcal
geal	geal
ar	ar
an	an
\n	\n
séileáil	séileáil
.	.
D'eiteal	D'eiteal
peidhleacán	féileacán
an	an
fhuinneóg	fhuinneog
isteach	isteach
,	,
agus	agus
\n	\n
do	do
chrom	chrom
ar	ar
bhoghsíní	bhoghsíní
a	a
dhéanamh	dhéanamh
timcheall	timpeall
an	an
lampa	lampa
.	.
\n	\n
Peidhleacán	Féileacán
mór	mór
ioldathach	ildathach
a	a
bhí	bhí
ann	ann
,	,
de	de
shaghas	shaghas
ná	ná
feictear	feictear
\n	\n
riamh	riamh
ar	ar
an	an
saoghal	saol
so	seo
,	,
agus	agus
Ghdubhairt	Ghdubhairt
Brian	Brian
leis	leis
féin	féin
go	go
\n	\n
mbéarfadh	mbéarfadh
se	sé
air	air
agus	agus
go	go
dtabharfadh	dtabharfadh
sé	sé
leis	leis
abhaile	abhaile
é	é
\n	\n
chun	chun
é	é
theasbáint	thaispeáint
do sna	do na
garsúin	garsúin
eile	eile
ar	ar
scoil	scoil
.	.
\n	\n
\n	\n
Bhí	Bhí
sé	sé
tar	tar
éis	éis
líontán	líontán
beag	beag
a	a
dhéanamh	dhéanamh
an	an
lá	lá
san	sin
d'aon	d'aon
\n	\n
ghnó	ghnó
chun	chun
breithar	breithar
na	na
peidhleacáin	féileacáin
.	.
Anonn	Anonn
Leis	Leis
chun	chun
an	an
\n	\n
fhalla	bhalla
mar	mar
a	a
raibh	raibh
an	an
líontán	líontán
ar	ar
crochadh	crochadh
.	.
Ní	Ní
túisce	túisce
san	sin
\n	\n
ná	ná
an	an
peidhleacán	féileacán
an	an
fhuinneóg	fhuinneog
amach	amach
agus	agus
é	é
imthighthe	imithe
.	.
\n	\n
Chonnaic	Chonaic
Brian	Brian
na	na
sciatháin	sciatháin
mhóra	mhóra
geala	geala
ag	ag
foluamhain	foluain
ós cionn	os cionn
\n	\n
na	na
mbláth	mbláthanna
leasmuigh	lasmuigh
de'n	den
bhfuinneóig	bhfuinneog
.	.
Bhí	Bhí
an	an
seomra	seomra
\n	\n
ar	ar
aon	aon
leibheal	leibhéal
leis	leis
an dtalamh	an talamh
,	,
agus	agus
níor dhein	ní dhearna
Brian	Brian
ach	ach
\n	\n
léimt	léim
.	.
Amach	Amach
ra	rá
gháirdín	ghairdín
agus	agus
an	an
líontán	líontán
ina	ina
láimh	láimh
aige	aige
.	.
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
\n	\n
D'fhan	D'fhan
an	an
peidhleacán	féileacán
go	go
dtí	dtí
go	go
raibh	raibh
sé	sé
i	i
ngiorracht	ngiorracht
\n	\n
órdlaig	orlaigh
do	do
.	.
D'eirigh	D'éirigh
se	sé
annsan	ansin
agus	agus
d'eiteal	d'eiteal
cúpla	cúpla
\n	\n
slat	slat
uaidh	uaidh
gur	gur
íslig	íslig
ar	ar
bhláth	bhláth
eile	eile
.	.
Is	Is
amhlaidh	amhlaidh
a	a
mheaduigh	mheaduigh
\n	\n
san	sin
an	an
dúil	dúil
a	a
bhí	bhí
ag	ag
Brian	Brian
ann	ann
.	.
Do	Do
lean	lean
sé	sé
ar fuaid	ar fud
an	an
\n	\n
gáirdín	gairdín
é	é
agus	agus
thar	thar
claidhe	claí
amach	amach
sa	sa
pháirc	pháirc
,	,
agus	agus
é	é
Á	Á
cheapadh	cheapadh
\n	\n
ó	ó
nóimeat	nóiméad
go	go
chéile	chéile
go	go
bhféadfadh	bhféadfadh
séi	séi
an	an
líontán	líontán
a	a
chur	chur
\n	\n
anuas	anuas
air	air
agus	agus
príosúnach	príosúnach
a	a
dhéanamh	dhéanamh
de	de
.	.
\n	\n
\n	\n
Ní	Ní
foláir	foláir
nó	nó
chuir	chuir
an	an
garsún	garsún
míle	míle
slighe	slí
dhe	de
agus	agus
é	é
\n	\n
ag	ag
leanamhaint	leanúint
an	an
pheidhleacáin	fhéileacáin
riamh	riamh
is	is
choidhche	choíche
go	go
dtí	dtí
gur	gur
\n	\n
éirigh	éirigh
fé	faoi
suas	suas
san	san
aer	aer
agus	agus
gur	gur
imthigh	imigh
uaidh	uaidh
ar	ar
fad	fad
.	.
Do	Do
\n	\n
stad	stad
Brian	Brian
annsan	ansin
agus	agus
d'fhéach	d'fhéach
ina	ina
thimcheall	thimpeall
.	.
Bhí	Bhí
sé	sé
\n	\n
déanaCh	déanach
go	go
maith	maith
san	san
oidhche	oíche
fé'n	faoin
am	am
san	sin
,	,
agus	agus
gan	gan
de	de
\n	\n
sholas	sholas
ann	ann
ach	ach
an	an
loinnir	loinnir
de	de
lag-sholas	lag-sholas
phéarlach	phéarlach
a	a
bhíodh	bhíodh
sa	sa
\n	\n
spéir	spéir
i	i
lár	lár
na	na
hoidhche	hoíche
féin	féin
.	.
Chas	Chas
sé	sé
ar	ar
a	a
sháil	sháil
agus	agus
