source	target
\n	\n
arsa	arsa
an	an
garsún	garsún
.	.
\n	\n
\n	\n
“	“
Leigfead	Ligfidh mé
,	,
má	má
thoiligheann	thoilíonn
t'athair	d'athair
agus	agus
Ámón	Ámón
\n	\n
chuige	chuige
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
Díreach	Díreach
agus	agus
iad	iad
suidhte	suite
chun	chun
dinnéir	dinnéir
amáireach	amárach
a	a
bhí	bhí
\n	\n
chughainn	chugainn
chualadar	chualadar
mar	mar
a	a
bheadh	bheadh
adharc	adharc
á	á
*	*
shéideadh	shéideadh
.	.
Do	Do
\n	\n
bhánuigh	bhánaigh
ar	ar
Nící	Nící
agus	agus
do	do
phreab	phreab
sé	sé
ina	ina
sheasamh	sheasamh
.	.
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
rud	rud
é	é
sin	sin
?	?
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Cad	Cad
'na	ina
thaobh	thaobh
\n	\n
go	go
bhfuil	bhfuil
an	an
adharc	adharc
á	á
seideadh	séideadh
?	?
”	”
\n	\n
\n	\n
“	“
Fógra	Fógra
é	é
sin	sin
go	go
bhfuil	bhfuil
na	na
Cráidhmí	Cráidhmí
chughainn	chugainn
,	,
”	”
arsa	arsa
\n	\n
Nící	Nící
.	.
“	“
Na	Na
daoine	daoine
a	a
bhíonn	bhíonn
ag	ag
obair	obair
ins na	sna
guirt	goirt
agus	agus
ins na	sna
\n	\n
mianaigh	mianaigh
leasmuigh	lasmuigh
de'n	den
chathair	chathair
,	,
filleann	filleann
siad	siad
abhaile	abhaile
\n	\n
chomh	chomh
luath	luath
agus	agus
a	a
chloiseann	chloiseann
siad	siad
an	an
adharc	adharc
san	sin
á	á
*	*
séideadh	séideadh
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
fearra	fearr
dhúinn	dúinn
an	an
róbot	róbot
a	a
chur	chur
i	i
dreo	dreo
catha	catha
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
,	,
agus	agus
thug	thug
sé	sé
aghaidh	aghaidh
ar	ar
an ndoras	an doras
.	.
\n	\n
\n	\n
“	“
Fan	Fan
nóimeat	nóiméad
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
Bhí	Bhí
gléas	gléas
rádió	rádió
ar	ar
an	an
bhfalla	mballa
.	.
Do	Do
phreab	phreab
Seán	Seán
anonn	anonn
\n	\n
chuige	chuige
agus	agus
do	do
scaoil	scaoil
chun	chun
siubhail	siúil
é	é
.	.
Do labhair	Labhair
an	an
glór	glór
\n	\n
as	as
an	an
ngléas	ngléas
rádió	rádió
amach	amach
.	.
\n	\n
\n	\n
“	“
Aire	Aire
dhaoibh	daoibh
féin	féin
,	,
a	a
dhaoine	dhaoine
,	,
’	’
arsa	arsa
an	an
glór	glór
.	.
“	“
Tá	Tá
\n	\n
na	na
Cráidhmí	Cráidhmí
chughainn	chugainn
.	.
Órduightear	Ordaítear
do	do
Mháirtín	Mháirtín
Mac	Mac
Con	Con
\n	\n
Midhe	Midhe
agus	agus
d'á	dá
chuid	chuid
fear	fear
an	an
róbot	róbot
a	a
chur	chur
i	i
bhfearas	bhfearas
agus	agus
\n	\n
gluaiseacht	gluaiseacht
ina	ina
gcoinnibh	gcoinne
láithreach	láithreach
.	.
Órduightear	Ordaítear
do	do
\n	\n
mhuintir	mhuintir
na	na
cathrach	cathrach
dul	dul
isteach	isteach
ina	ina
dtighthe	dtithe
agus	agus
fanacht	fanacht
\n	\n
istigh	istigh
nó	nó
go	go
gceadóchthar	gceadófar
dóibh	dóibh
teacht	teacht
amach	amach
.	.
Na	Na
daoine	daoine
atá	atá
\n	\n
ag	ag
obair	obair
ins na	sna
guirt	goirt
agus	agus
ins na	sna
mianaigh	mianaigh
leasmuigh	lasmuigh
de'n	den
\n	\n
chathair	chathair
,	,
órduightear	ordaítear
dóibh	dóibh
filleadh	filleadh
chun	chun
na	na
cathrach	cathrach
láithreach	láithreach
.	.
\n	\n
Tá	Tá
an	an
crios	crios
aibhléise	aibhléise
scurtha	scortha
,	,
i	i
dtreo	dtreo
is	is
go	go
bhfeadfaidh	bhfeadfaidh
\n	\n
gach	gach
éinne	aon duine
teacht	teacht
isteach	isteach
go	go
tapaidh	tapa
.	.
Fágfar	Fágfar
scurtha	scortha
é	é
\n	\n
go	go
dtí	dtí
go	go
mbeidh	mbeidh
an	an
duine	duine
deireannach	deireanach
istigh	istigh
.	.
Tá	Tá
tréad	tréad
\n	\n
mór	mór
de sna	de na
Cráidhmí	Cráidhmí
tar	tar
éis	éis
teacht	teacht
i	i
dtír	dtír
.	.
Órduightear	Ordaítear
arís	arís
\n	\n
do	do
Mháirtín	Mháirtín
Mac	Mac
Con	Con
Midhe	Midhe
agus	agus
d'á	dá
chuid	chuid
fear	fear
dul	dul
ina	ina
\n	\n
gcoinnibh	gcoinne
.	.
”	”
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
\n	\n
“	“
Nach	Nach
ait	ait
an	an
obair	obair
í	í
sin	sin
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Órduightear	Ordaítear
\n	\n
do	do
mhuintir	mhuintir
na	na
cathrach	cathrach
fanacht	fanacht
istigh	istigh
ina	ina
dtighthe	dtithe
mar	mar
a	a
\n	\n
mbeidh	mbeidh
siad	siad
saor	saor
ó	ó
chontabhairt	chontúirt
,	,
agus	agus
fágtar	fágtar
fúinne	fúinne
an	an
\n	\n
chathair	chathair
a	a
chosaint	chosaint
ar	ar
an	an
namhaid	namhaid
.	.
”	”
\n	\n
\n	\n
“	“
Seo	Seo
leat	leat
,	,
seo	seo
leat	leat
.	.
Bímís	Bímis
ag	ag
imtheacht	imeacht
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
go	go
mí-fhoidhneach	mí-fhoidhneach
.	.
\n	\n
\n	\n
Amach	Amach
leo	leo
ar	ar
an	an
sráid	sráid
agus	agus
ba	ba
ghairid	ghairid
an	an
mhoill	mhoill
ortha	orthu
\n	\n
an	an
tsaotharlann	tsaotharlann
a	a
bhaint	bhaint
amach	amach
.	.
Bhí	Bhí
an	an
róbot	róbot
annsúd	ansiúd
\n	\n
rómpa	rompu
agus	agus
fir	fir
oibre	oibre
ag	ag
tabhairt	tabhairt
aire	aire
dhó	dhó
.	.
\n	\n
\n	\n
“	“
Bhfuil	bhFuil
gach	gach
aon	aon
nidh	ní
ullamh	ullamh
?	?
”	”
arsa	arsa
Máirtín	Máirtín
leo	leo
.	.
\n	\n
\n	\n
“	“
Tá	Tá
,	,
a	a
dhuine	dhuine
uasail	uasail
,	,
”	”
arsa	arsa
duine	duine
de sna	de na
fearaibh	fir
\n	\n
go	go
deigh-bhéasach	dea-bhéasach
.	.
\n	\n
\n	\n
“	“
Isteach	Isteach
libh	libh
,	,
má's	más
eadh	ea
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
Suas	Suas
leo	leo
sa	sa
tógachán	tógachán
,	,
agus	agus
ar	ar
nóimeat	nóiméad
na	na
baise	baise
\n	\n
bhí	bhí
an	an
róbot	róbot
mór	mór
ag	ag
siubhal	siúl
de	de
choiscéimeanna	choiscéimeanna
fada	fada
tomhaiste	tomhaiste
\n	\n
amach	amach
as	as
an	an
gcathair	gcathair
.	.
Bhí	Bhí
gléas	gléas
rádió	rádió
sa	sa
róbot	róbot
aca	acu
agus	agus
\n	\n
anois	anois
is	is
arís	arís
do	do
labhradh	labhairt
an	an
glór	glór
leo	leo
ag	ag
tabhairt	tabhairt
eolais	eolais
\n	\n
dóibh	dóibh
i	i
dtaobh	dtaobh
na	na
gCráidhmí	gCráidhmí
.	.
Chonnacadar	Chonaiceadar
scataí	scataí
de	de
\n	\n
sclábhuidhthe	sclábhaithe
agus	agus
d'fhearaibh	d'fhir
oibre	oibre
ag	ag
teicheadh	teitheadh
isteach	isteach
sa	sa
\n	\n
chathair	chathair
,	,
díorma	díorma
saighdiúir	saighdiúir
ina	ina
ndiaidh	ndiaidh
aniar	aniar
mar	mar
ghárda	gharda
,	,
\n	\n
agus	agus
iad	iad
ag	ag
cur	cur
díobh	díobh
go	go
mear	mear
.	.
Do	Do
stad	stad
cuid	cuid
de sna	de na
\n	\n
fearaibh	fir
chun	chun
féachaint	féachaint
ar	ar
an	an
róbot	róbot
ach	ach
do labhair	labhair
\n	\n
ceannasuidhe	ceannasaí
na	na
saighdiúir	saighdiúir
leo	leo
go	go
borb	borb
,	,
agus	agus
do	do
\n	\n
ghluaiseadar	ghluaiseadar
ortha	orthu
arís	arís
.	.
Do labhair	Labhair
an	an
glór	glór
as	as
an	an
ngléas	ngléas
\n	\n
rádió	rádió
.	.
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
“	“
Tá	Tá
na	na
Cráidhmí	Cráidhmí
ag	ag
tabhairt	tabhairt
aghaidh	aghaidh
ar	ar
na	na
guirt	goirt
,	,
”	”
ar	ar
\n	\n
seisean	seisean
.	.
“	“
Órduightear	Ordaítear
do	do
lucht	lucht
an	an
róboit	róboit
dul	dul
ina	ina
\n	\n
gcoinnibh	gcoinne
chomh	chomh
tapaidh	tapa
agus	agus
is	is
féidir	féidir
dóibh	dóibh
,	,
agus	agus
iad	iad
a	a
\n	\n
chosc	chosc
sul a	sula
loitfidh	loitfidh
siad	siad
na	na
barraí	barraí
.	.
”	”
\n	\n
\n	\n
“	“
Éist	Éist
leis	leis
sin	sin
,	,
”	”
arsa	arsa
Seán	Seán
go	go
searbhúsach	searbhasach
.	.
“	“
Órduigh	Ordaigh
-	-
\n	\n
tear	tear
dúinn	dúinn
dul	dul
ina	ina
gcoinnibh	gcoinne
chomh	chomh
tapaidh	tapa
agus	agus
tá	tá
inár	inár
\n	\n
gcosaibh	gcosa
.	.
Nách	Nach
breágh	breá
bog	bog
a	a
thagann	thagann
caint	caint
chúcha	chucu
.	.
Ní	Ní
\n	\n
fheicim	fheicim
aon	aon
duine	duine
aca	acu
féin	féin
ag	ag
gluaiseacht	gluaiseacht
i n-éinfheacht	in éineacht
\n	\n
linn	linn
.	.
”	”
\n	\n
\n	\n
“	“
Má	Má
thagann	thagann
na	na
Cráidhmí	Cráidhmí
chomh	chomh
fada	fada
leis	leis
na	na
guirt	goirt
,	,
’	’
\n	\n
arsa	arsa
an	an
réaltóir	réaltóir
,	,
“	“
scriosfaidh	scriosfaidh
siad	siad
na	na
barraí	barraí
agus	agus
\n	\n
caillfear	caillfear
a	a
bhfuil	bhfuil
sa	sa
chathair	chathair
de'n	den
ghorta	ghorta
.	.
”	”
\n	\n
\n	\n
Níor dhein	Ní dhearna
Máirtín	Máirtín
ach	ach
scuthaire	scuthaire
a	a
chasadh	chasadh
,	,
agus	agus
leis	leis
\n	\n
sin	sin
do	do
ghéaruigh	ghéaraigh
an	an
róbot	róbot
ar	ar
a	a
choisidheacht	choisíocht
agus	agus
breis	breis
\n	\n
mhór	mhór
faide	faide
ins gach	i ngach
coiscéim	coiscéim
d'á	dá
dtugadh	dtugadh
sé	sé
.	.
\n	\n
\n	\n
Níorbh	Níorbh
fhada	fhada
go	go
bhfeacadar	bhfeacadar
chúcha	chucu
na	na
hárrachtaigh	harrachtaí
mhóra	mhóra
\n	\n
ghránda	ghránna
.	.
Iad	Iad
ag	ag
snámhghail	snámhaíocht
rómpa	rompu
;	;
na	na
sliogáin	sliogáin
a	a
bhí	bhí
\n	\n
ortha	orthu
ag	ag
glioscarnaigh	glioscarnach
fé	faoi
sholas	sholas
an	an
lae	lae
;	;
a	a
scrugaill	scrugaill
\n	\n
chaola	chaola
sínte	sínte
rómpa	rompu
agus	agus
iad	iad
ag	ag
alpadh	alpadh
gach	gach
aon	aon
luibh	luibh
glas	glas
\n	\n
d'ár	dár
bhuail	bhuail
úmpa	umpu
sa	sa
tslighe	tslí
.	.
Chonnaic	Chonaic
lucht	lucht
an	an
róboit	róboit
iad	iad
\n	\n
ag	ag
gluaiseacht	gluaiseacht
ortha	orthu
i n-aon	in aon
líne	líne
amháin	amháin
faid	faid
a	a
radhairc	radhairc
\n	\n
uatha	uathu
.	.
\n	\n
\n	\n
“	“
Tá	Tá
na	na
céadtha	céadta
aca	acu
ann	ann
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
D'fhéachadar	D'fhéachadar
ar	ar
a	a
chéile	chéile
.	.
Bhí	Bhí
aghaidh	aghaidh
ar	ar
dhath	dhath
an	an
bháis	bháis
\n	\n
ar	ar
Nící	Nící
.	.
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
Ní	Ní
bheidh	bheidh
i	i
Lugh	Lugh
bhocht	bhocht
ach	ach
mar	mar
a	a
bheadh	bheadh
girrfhiadh	giorria
i	i
measc	measc
\n	\n
na	na
conairte	conairte
má	má
bhailigheann	bhailíonn
an	an
tréad	tréad
san	sin
timcheall	timpeall
air	air
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Cad	Cad
is	is
dóig	dóigh
leat-sa	leatsa
dhíobh	díobh
,	,
a	a
Mhichíl	Mhichíl
?	?
”	”
arsa	arsa
Máirtín	Máirtín
\n	\n
leis	leis
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Má	Má
tá	tá
sé	sé
de	de
thuiscint	thuiscint
aca	acu
cruinniú	cruinniú
le	le
chéile	chéile
agus	agus
\n	\n
agaidh	aghaidh
a	a
thabhairt	thabhairt
orainn	orainn
i n-éinfheacht	in éineacht
,	,
féadfaidh	féadfaidh
siad	siad
Lugh	Lugh
\n	\n
a	a
bhaint	bhaint
d'á	dá
bhonnaibh	bhonnaí
agus	agus
mionrabh	mionrabh
a	a
dhéanamh	dhéanamh
de	de
fé n-a	faoina
\n	\n
gcosaibh	gcosa
.	.
Ach	Ach
mara	mura
bhfanann	bhfanann
siad	siad
le	le
chéile	chéile
féadfaimíd	féadfaimid
\n	\n
teacht	teacht
ortha	orthu
ina	ina
gceann	gceann
is	is
ina	ina
gceann	gceann
agus	agus
iad	iad
a	a
dhísciú	dhísciú
.	.
”	”
\n	\n
\n	\n
“	“
Táimíd	Táimid
feicithe	feicthe
aca	acu
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
B'fhíor	B'fhíor
dó	dó
.	.
Bhí	Bhí
na	na
Cráidhmí	Cráidhmí
tar	tar
éis	éis
a	a
gcinn	gcinn
a	a
árdú	ardú
\n	\n
ó'n	ón
dtalamh	dtalamh
.	.
Bhí	Bhí
na	na
scrugaill	scrugaill
chaola	chaola
chruadha	chrua
sínte	sínte
amach	amach
\n	\n
uatha	uathu
agus	agus
na	na
súile	súile
beaga	beaga
millteacha	millteacha
ag	ag
glinneamhaint	glinniúint
\n	\n
ar	ar
an	an
róbot	róbot
.	.
Leis	Leis
sin	sin
,	,
mar	mar
a	a
tabharfaí	thabharfaí
an	an
focal	focal
dóibh	dóibh
,	,
\n	\n
do	do
chromadar	chromadar
ar	ar
ghluaiseacht	ghluaiseacht
fé n-a	faoina
ndéin	ndéin
,	,
agus	agus
iad	iad
dlúithte	dlúite
\n	\n
ar	ar
a	a
chéile	chéile
,	,
guala	gualainn
le	le
gualainn	gualainn
,	,
ar	ar
nós	nós
inneall	inneall
mór	mór
cogaidh	cogaidh
\n	\n
a	a
bheadh	bheadh
ag	ag
tabhairt	tabhairt
agaidh	aghaidh
ar	ar
an	an
namhaid	namhaid
.	.
\n	\n
\n	\n
.	.
“	“
Cúluigh	Cúlaigh
,	,
”	”
arsa	arsa
Seán	Seán
le	le
Máirtín	Máirtín
.	.
“	“
Is	Is
fearr	fearr
rith	rith
\n	\n
maith	maith
ná	ná
droch-sheasamh	drochsheasamh
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
slighe	slí
is	is
fearr	fearr
ná	ná
san	sin
agam	agam
chun	chun
dhul	dhul
uatha	uatha
,	,
”	”
\n	\n
arsa	arsa
Máirtín	Máirtín
,	,
agus	agus
do	do
bhrúigh	bhrúigh
sé	sé
ceann	ceann
de sna	de na
scuthairí	scuthairí
.	.
\n	\n
Leis	Leis
sin	sin
d'árduigh	d'ardaigh
an	an
róbot	róbot
a	a
chos	chos
deas	deas
go	go
hárd	hard
san	san
aer	aer
,	,
\n	\n
agus	agus
chuaidh	chuaigh
de'n	den
iarracht	iarracht
san	san
thar	thar
ceannaibh	ceanna
na	na
gCráidhmí	gCráidhmí
\n	\n
amach	amach
.	.
D'árduigh	D'ardaigh
sé	sé
an	an
chosh	chosh
eile	eile
agus	agus
tháinig	tháinig
anuas	anuas
\n	\n
leath-chéad	leathchéad
slat	slat
ar	ar
an dtaobh	an taobh
thiar	thiar
de'n	den
cheann	cheann
deireannach	deireanach
\n	\n
díobh	díobh
.	.
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
\n	\n
“	“
Tar	Tar
slán	slán
,	,
a	a
Luigh	Luigh
,	,
”	”
arfa	arfa
Seán	Seán
.	.
“	“
Ba	Ba
rí-dheas	roimh
an	an
\n	\n
choiscéim	choiscéim
í	í
sin	sin
.	.
‘	‘
Lugh	Lugh
árd-léimneach	árd-léimneach
’	’
ba	ba
chóir	chóir
a	a
thabhairt	thabhairt
\n	\n
mar	mar
ainm	ainm
ort	ort
.	.
”	”
\n	\n
\n	\n
“	“
Anois	Anois
an	an
t-am	t-am
dúinn	dúinn
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Tá	Tá
\n	\n
a	a
gcúl	gcúl
linn	linn
,	,
agus	agus
tógfaidh	tógfaidh
sé	sé
tamall	tamall
fada	fada
uatha	uathu
iad	iad
féín	féin
\n	\n
a	a
chasadh	chasadh
timcheall	timpeall
arís	arís
,	,
toisc	toisc
na	na
sliogáin	sliogáin
mhóra	mhóra
chruadha	chrua
\n	\n
san	sin
atá	atá
ortha	orthu
.	.
“	“
\n	\n
\n	\n
Do	Do
chas	chas
Máirtín	Máirtín
an	an
róbot	róbot
timhcheall	timpeall
agus	agus
chonnacadar	chonaiceadar
\n	\n
na	na
Cráidhmí	Cráidhmí
i n-aon	in aon
tranglam	tranglam
amháin	amháin
ar	ar
an dtalamh	an talamh
.	.
Na	Na
\n	\n
cinn	cinn
a	a
bhí	bhí
chun	chun
tosaigh	tosaigh
ortha	orthu
bhíodar	bhíodar
ad	i do
iarraidh	iarraidh
chasadh	chasadh
siar	siar
,	,
\n	\n
Agus	Agus
na	na
cinn	cinn
a	a
bhí	bhí
chun	chun
deiridh	deiridh
bhíodar	bhíodar
ag	ag
gluaiséacht	gluaiséacht
rómpa	rompu
\n	\n
ar	ar
aghaidh	aghaidh
,	,
agus	agus
bhíodar	bhíodar
go	go
léir	léir
ar	ar
mhuin	mhuin
mhairc	mhairc
a	a
chéile	chéile
\n	\n
ar	ar
an	an
mbán	mbán
.	.
Iad	Iad
ag	ag
búirthigh	búireach
agus	agus
ag béicigh	ag béicíl
agus	agus
ag	ag
\n	\n
ionfairt	únfairt
.	.
\n	\n
\n	\n
“	“
Anois	Anois
an	an
t-am	t-am
duit	duit
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
arís	arís
.	.
\n	\n
\n	\n
Do	Do
bhrúigh	bhrúigh
Máirtín	Máirtín
an	an
scuthaire	scuthaire
.	.
Do	Do
chrom	chrom
an	an
róbot	róbot
\n	\n
síos	síos
,	,
do rug	rug
ar	ar
chosa	chosa
deiridh	deiridh
ar	ar
cheann	cheann
aca	acu
agus	agus
d'árduigh	d'ardaigh
\n	\n
suas	suas
san	san
aer	aer
é	é
.	.
Do bhrúig	Bhrúigh
Máirtín	Máirtín
scuthaire	scuthaire
eile	eile
.	.
Do dhruid	Dhruid
\n	\n
na	na
lámha	lámha
móra	móra
miotail	miotail
amach	amach
ó n-a	óna
chéile	chéile
,	,
ach	ach
níor	níor
\n	\n
bhogadar	bhogadar
de'n	den
ghreim	ghreim
a	a
bhí	bhí
aca	acu
ar	ar
chosa	chosa
a	a
Chráidhmí	Chráidhmí
.	.
Aon	Aon
\n	\n
bhúirth	bhúir
amháin	amháin
a	a
leig	lig
sé	sé
sul ar	sular
strac	stróic
na	na
méireanna	méara
láidre	láidre
\n	\n
cruadha	crua
as	as
a	a
chéile	chéile
é	é
.	.
Rug	Rug
an	an
róbot	róbot
ar	ar
cheann	cheann
eile	eile
aca	acu
\n	\n
agus	agus
thug	thug
an	an
íde	íde
chéadna	chéanna
air	air
.	.
\n	\n
\n	\n
“	“
Sin	Sin
dhá	dhá
cheann	cheann
aca	acu
ar	ar
lár	lár
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
Agus	Agus
\n	\n
do thuit	thit
sliogáin	sliogáin
na	na
gceann	gceann
marbh	marbh
anuas	anuas
ar	ar
na	na
cinn	cinn
eile	eile
\n	\n
agus	agus
do chuireadar	chuireadar
ar	ar
mí-threoir	míthreoir
iad	iad
.	.
”	”
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
\n	\n
”	”
Aire	Aire
dhuit	duit
,	,
arsa	arsa
Seán	Seán
.	.
“	“
Seo	Seo
chughainn	chugainn
arís	arís
iad	iad
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
cuid	cuid
de sna	de na
Cráidhmí	Cráidhmí
tar	tar
éis	éis
iad	iad
féin	féin
a	a
chur	chur
i n-órdú	in ordú
\n	\n
agus	agus
i n-eagar	in eagar
arís	arís
agus	agus
bhíodar	bhíodar
ag	ag
tabhairt	tabhairt
\n	\n
fútha	fúthu
.	.
Bhíodar	Bhíodar
níos	níos
scaipithe	scaipthe
ó n-a	óna
chéile	chéile
an	an
turas	turas
so	seo
agus	agus
\n	\n
dá	dá
ndeineadh	ndéanadh
an	an
róbot	róbot
coiscéim	coiscéim
chun	chun
tosaigh	tosaigh
is	agus
isteach	isteach
\n	\n
ina	ina
lár	lár
a	a
chuirfeadh	chuirfeadh
sé	sé
a	a
chos	chos
.	.
Cad	Cad
a	a
dhein	rinne
sé	sé
ach	ach
coiscéim	coiscéim
\n	\n
chliathánach	chliathánach
a	a
thabhairt	thabhairt
agus	agus
leigint	ligean
dóibh	dóibh
dul	dul
thairis	thar
de'n	den
\n	\n
ruathar	ruathar
san	sin
.	.
D'oscail	D'oscail
ceann	ceann
aca	acu
a	a
bhéal	bhéal
agus	agus
é	é
ag	ag
gabháil	gabháil
\n	\n
thársta	tharstu
agus	agus
thug	thug
snap	snap
ar	ar
chois	chois
an	an
róboit	róboit
,	,
ach	ach
ní	ní
ráinig	ráinigh
fé n-a	faoina
\n	\n
fhiacla	fhiacla
ach	ach
an	an
miotal	miotal
cruaidh	crua
sleamhainh	sleamhainh
,	,
agus	agus
do chuir	chuir
sé	sé
\n	\n
búirth	búir
as	as
le	le
pian	pian
agus	agus
le	le
tinneas	tinneas
.	.
Rug	Rug
an	an
róbot	róbot
ar	ar
\n	\n
cheann	cheann
eile	eile
aca	acu
agus	agus
do	do
strac	stróic
as	as
a	a
chéile	chéile
é	é
.	.
\n	\n
\n	\n
”	”
Sin	Sin
trí	trí
cinn	cinn
ar	ar
lár	lár
,	,
“	“
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
Do	Do
lean	lean
an	an
cogadh	cogadh
mar	mar
sin	sin
ar	ar
feadh	feadh
tamaill	tamaill
,	,
an	an
róbot	róbot
\n	\n
ag	ag
cúladh	cúlú
uatha	uathu
agus	agus
ag	ag
dul	dul
de	de
thruslóig	thruslóg
thársta	tharstu
,	,
agus	agus
\n	\n
ag	ag
dul	dul
cliathánach	cliathánach
uatha	uathu
do réir	de réir
mar	mar
ab	ab
fhearr	fhearr
a	a
gheibheadh	d'fhaigheadh
sé	sé
\n	\n
an	an
chaoi	chaoi
air	air
.	.
É	É
ag	ag
breith	breith
ortha	orthu
ina	ina
gceann	gceann
is	is
ina	ina
gceann	gceann
\n	\n
agus	agus
gan	gan
ar	ar
a	a
gcumas	gcumas
san	san
aon	aon
díoghbháil	díobháil
a	a
dhéanamh	dhéanamh
dó	dó
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
lá	lá
buaidhte	buaite
againn	againn
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Ní	Ní
\n	\n
foláir	foláir
nó	nó
tá	tá
a	a
leath	leath
marbh	marbh
againn	againn
fé'n	faoin
dtaca	dtaca
so	seo
.	.
”	”
