source	target
brón	brón
ort	ort
i	i
ndiaidh	ndiaidh
na	na
\n	\n
gCráidhmí	gCráidhmí
?	?
”	”
\n	\n
\n	\n
Do	Do
bhíodhg	bhíog
an	an
réaltóir	réaltóir
as	as
a	a
mhachtnamh	mhachnamh
,	,
agus	agus
do labhair	labhair
\n	\n
go	go
hárd	hard
,	,
soiléir	soiléir
.	.
\n	\n
\n	\n
“	“
Ní	Ní
gruaim	gruaim
ná	ná
duairceas	duairceas
atá	atá
orm	orm
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
“	“
ach	ach
áthas	áthas
is	agus
lúthgháir	lúcháir
chroidhe	chroí
.	.
Cumá	Cumá
ná beadh	nach mbeadh
agus	agus
sinn	sinn
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
tar	tar
éis	éis
beart	beart
foghanta	fónta
a	a
dhéanamh	dhéanamh
i	i
seirbhís	seirbhís
Árd-Mháighistir	Árd-Mháighistir
\n	\n
na	na
cathrach	cathrach
so	seo
?	?
”	”
\n	\n
\n	\n
B'ait	B'ait
le	le
Brian	Brian
an	an
saghas	saghas
san	san
cainte	cainte
a	a
chlos	chloisteáil
ó n-a	óna
\n	\n
athair	athair
,	,
ach	ach
níor dhein	ní dhearna
Seán	Seán
ach	ach
gáire	gáire
a	a
chur	chur
as	as
.	.
\n	\n
\n	\n
“	“
Ba	Ba
cheart	cheart
go	go
mbeadh	mbeadh
sé	sé
buidheach	buíoch
de	de
Mháirtín	Mháirtín
,	,
”	”
’	’
ar	ar
\n	\n
seisean	seisean
.	.
“	“
Dá	Dá
mba	mba
ag	ag
brath	brath
ar	ar
a	a
mhuintir	mhuintir
féin	féin
a	a
bheadh	bheadh
\n	\n
sé	sé
.	.
.	.
.	.
.	.
.	.
.	.
”	”
\n	\n
\n	\n
Chuir	Chuir
an	an
réaltóir	réaltóir
isteach	isteach
air	air
agus	agus
ní	níor
thug	thug
uain	uain
dó	dó
an	an
\n	\n
chaint	chaint
a	a
chríochnú	chríochnú
.	.
\n	\n
\n	\n
“	“
Is	Is
aoibhinn	aoibhinn
an	an
maidin	maidin
→	→
,	,
buidheachas	buíochas
le	le
Dia	Dia
,	,
ar	ar
\n	\n
seisean	seisean
.	.
“	“
Téighimís	Téimis
amach	amach
ag	ag
spaisteóireacht	spaisteoireacht
ins na	sna
\n	\n
páirceanna	páirceanna
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
maith	maith
an	an
cuimhneamh	cuimhneamh
é	é
sin	sin
,	,
arsa	arsa
Máirtín	Máirtín
.	.
”	”
“	“
Tá	Tá
\n	\n
an	an
crios	crios
aibhléise	aibhléise
scurtha	scortha
indiu	inniu
,	,
ó	ó
nách	nach
baoghal	baol
do'n	don
chathair	chathair
\n	\n
na	na
Cráidhmí	Cráidhmí
feasta	feasta
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
is	is
ort-sa	ortsa
is	is
cóir	cóir
a	a
bhuidheachas	bhuíochas
san	sin
a	a
bheith	bheith
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
“	“
Ba	Ba
cheart	cheart
do	do
mhuintir	mhuintir
na	na
háite	háite
do	do
dhealbh	dhealbh
a	a
\n	\n
chur	chur
suas	suas
i	i
lár	lár
na	na
cathrach	cathrach
agus	agus
onóir	onóir
agus	agus
gradam	gradam
a	a
\n	\n
thabhairt	thabhairt
duit	duit
go	go
poiblidhe	poiblí
,	,
ó's	ós
tú	tú
a	a
dhein	rinne
beart	beart
dóibh	dóibh
gur	gur
\n	\n
theip	theip
ar	ar
an	an
Árd-Mháighistir	Árd-Mháighistir
féin	féin
é	é
dhéanamh	dhéanamh
.	.
”	”
\n	\n
\n	\n
“	“
Éist	Éist
do	do
bhéal	bhéal
,	,
a	a
amadáin	amadáin
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
go	go
\n	\n
feargach	feargach
.	.
\n	\n
\n	\n
Do	Do
leath	leath
an	an
dá	dá
shúil	shúil
ar	ar
Bhrian	Bhrian
ar	ar
chlos	chlos
na	na
cainte	cainte
\n	\n
sin	sin
dó	dó
.	.
Ba	Ba
leasc	leasc
leis	leis
a	a
chreideamhaint	chreidiúint
gurab	gur
amhlaidh	amhlaidh
\n	\n
a	a
bhí	bhí
éad	éad
nó	nó
formad	formad
agá	ag a
athair	athair
le	le
Máirtín	Máirtín
toisc	toisc
a	a
fheabhas	fheabhas
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
a	a
bhí	bhí
éirighthe	éirithe
leis	leis
i gcoinnibh	i gcoinne
na	na
gCráidhmí	gCráidhmí
,	,
agus	agus
bhí	bhí
ag	ag
dul	dul
\n	\n
de	de
an	an
scéal	scéal
a	a
thuiscint	thuiscint
.	.
\n	\n
\n	\n
“	“
Tánn	Tá
tú	tú
i	i
ndroch-ghiúmar	ndrochghiúmar
indiu	inniu
,	,
pé	pé
nidh	ní
atá	atá
ort	ort
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Seo	Seo
,	,
seo	seo
,	,
bímís	bímis
ag	ag
imtheacht	imeacht
as	as
so	seo
,	,
”	”
arsa	arsa
an	an
\n	\n
réaltóir	réaltóir
go	go
mí-fhoidhneach	mí-fhoidhneach
.	.
\n	\n
\n	\n
Focal	Focal
eile	eile
níor	níor
labhradh	labhraíodh
go	go
dtí	dtí
go	go
rabhadar	rabhadar
tamall	tamall
\n	\n
amach	amach
ó'n	ón
gcathair	gcathair
.	.
B'iongnadh	B'ionadh
leo	leo
go	go
léir	léir
an	an
bhinb	bhinb
agus	agus
\n	\n
an	an
canncar	cancar
a	a
bhí	bhí
ar	ar
an	an
réaltóir	réaltóir
,	,
mar	mar
fear	fear
ciúin	ciúin
sochma	sochma
a b'eadh	ab ea
\n	\n
é	é
,	,
nárbh	nárbh
fhuiriste	fhurasta
fearg	fearg
a	a
chur	chur
air	air
.	.
Do	Do
shiubhail	shiúil
sé	sé
\n	\n
roimis	roimhe
,	,
a	a
cheann	cheann
fé	faoi
aige	aige
,	,
fáscadh	fáscadh
ina	ina
bhéal	bhéal
,	,
muc	muc
ar	ar
gach	gach
\n	\n
malainn	mala
leis	leis
,	,
agus	agus
a	a
dhá	dhá
láimh	láimh
sáidhte	sáite
aige	aige
i	i
bpócaí	bpócaí
a	a
\n	\n
chasóige	chasóige
.	.
Stad	Stad
ní	ní
dheárna	dhearna
sé	sé
go	go
dtí	dtí
go	go
rabhadar	rabhadar
i	i
lár	lár
\n	\n
páirce	páirce
fairsinge	fairsinge
tamall	tamall
maith	maith
ó'n	ón
gcathair	gcathair
.	.
\n	\n
\n	\n
“	“
Suidhimís	Suímis
annso	anseo
i	i
lár	lár
na	na
páirce	páirce
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
áit	áit
\n	\n
ná fuil	nach bhfuil
claidhe	claí
ná	ná
tor	tor
ann	ann
ina	ina
bhféadfaí	bhféadfaí
spiaire	spiaire
ná	ná
gléas	gléas
\n	\n
spiaireachta	spiaireachta
a	a
bheith	bheith
i	i
bhfolach	bhfolach
ann	ann
.	.
”	”
\n	\n
\n	\n
Do	Do
shuidheadar	shuíodar
agus	agus
a	a
mbéal	mbéal
ar	ar
leathadh	leathadh
ortha	orthu
le	le
\n	\n
hiongnadh	hionadh
agus	agus
le	le
halltacht	halltacht
.	.
Níór	Níor
labhair	labhair
an	an
réaltóir	réaltóir
\n	\n
go	go
ceann	ceann
tamaillín	tamaillín
,	,
ach	ach
é	é
ag	ag
déanamh	déanamh
a	a
mhachtnaimh	mhachnaimh
,	,
agus	agus
an	an
\n	\n
chuid	chuid
eile	eile
ag	ag
féachaint	féachaint
air	air
agus	agus
iongnadh	ionadh
a	a
gcroidhe	gcroí
ortha	orthu
.	.
\n	\n
\n	\n
“	“
Ar	Ar
chodluighis	chodail tú
go	go
sámh	sámh
aréir	aréir
?	?
”	”
ar	ar
seisean	seisean
le	le
\n	\n
Máirtín	Máirtín
i	i
gceann	gceann
tamaill	tamaill
.	.
\n	\n
\n	\n
B'ait	B'ait
le	le
Máirtín	Máirtín
an	an
cheist	cheist
sin	sin
á	á
cur	cur
air	air
,	,
ach	ach
thug	thug
sé	sé
\n	\n
freagra	freagra
air	air
láithreach	láithreach
.	.
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
“	“
Níor	Níor
chodluigheas	chodail mé
néall	néal
i	i
dtosach	dtosach
na	na
hoidhche	hoíche
,	,
”	”
\n	\n
ar	ar
seisean	seisean
.	.
“	“
Bhí	Bhí
oiread	oiread
san	san
liúirighe	liúirí
a	a
dhéanamh	dhéanamh
ag	ag
an	an
\n	\n
sluagh	slua
a	a
bhí	bhí
bailighthe	bailithe
sa	sa
tsráid	tsráid
leasmuigh	lasmuigh
de'n	den
tigh	tigh
nár	nár
\n	\n
leigeadar	ligeadar
dom	dom
codladh	codladh
a	a
dhéanamh	dhéanamh
.	.
Ach	Ach
d'éisteadar	d'éisteadar
\n	\n
i	i
gceann	gceann
tamaill	tamaill
agus	agus
do	do
chodluigheas	chodlaíonn
go	go
sámh	sámh
go	go
maidin	maidin
.	.
”	”
\n	\n
\n	\n
“	“
An	An
gcualais-se	gcualais-se
aon	aon
nidh	ní
i	i
gcaitheamh	gcaitheamh
na	na
hoidhche	hoíche
?	?
”	”
\n	\n
arsa	arsa
an	an
realtóir	realtóir
le	le
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Ní	Ní
túisce	túisce
a	a
leagas	leag mé
mo	mo
cheann	cheann
ar	ar
an	an
bpeiliúr	bpiliúr
ná	ná
\n	\n
mar	mar
a	a
thuit	thit
mo	mo
chodladh	chodladh
orm	orm
,	,
”	”
arsa	arsa
Seán	Seán
,	,
“	“
agus	agus
ní	ní
\n	\n
chloisfinn	chloisfinn
trúmpa	trumpa
deire	deireadh
an	an
domhain	domhain
dá	dá
séidtí	séidtí
é	é
.	.
Cad	Cad
a	a
\n	\n
chualais	chuala tú
féin	féin
?	?
”	”
\n	\n
\n	\n
“	“
’	’
Neosfad-sa	Inseoidh mise
san	sin
duit	duit
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
“	“
Chonnaic	Chonaic
sibh	sibh
an	an
sluagh	slua
a	a
chruinnigh	chruinnigh
timcheall	timpeall
an	an
tighe	tí
\n	\n
aréir	aréir
agus	agus
chuala	chuala
sibh	sibh
ag	ag
liúirigh	liúireach
iad	iad
.	.
Bhfuil	bhFuil
fhios	fhios
agaibh	agaibh
\n	\n
cad	cad
a	a
bhí	bhí
aca	acu
á	á
rádh	rá
?	?
”	”
\n	\n
\n	\n
“	“
Ag	Ag
moladh	moladh
Mháirtín	Mháirtín
a	a
bhíodar	bhíodar
as	as
ucht	ucht
an	an
ghníomha	ghnímh
a	a
\n	\n
dhein	rinne
sé	sé
indé	inné
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Innis	Inis
dóibh	dóibh
cad	cad
a	a
bhí	bhí
á	á
rádh	rá
ag	ag
na	na
daoine	daoine
,	,
”	”
arsa	arsa
\n	\n
an	an
réaltóir	réaltóir
le	le
Nící	Nící
.	.
\n	\n
\n	\n
“	“
Bhíodar	Bhíodar
á	á
rádh	rá
,	,
”	”
arsa	arsa
Nící	Nící
,	,
“	“
gur	gur
cheart	cheart
an	an
t-eoluidhe	t-eolaí
\n	\n
iasachta	iasachta
a	a
bheith	bheith
mar	mar
Árd-Mháighistir	Árd-Mháighistir
ortha	orthu
feasta	feasta
.	.
”	”
\n	\n
\n	\n
Do	Do
phreab	phreab
Máirtín	Máirtín
ina	ina
sheasamh	sheasamh
.	.
\n	\n
\n	\n
“	“
Mise	Mise
im'	i mo
Árd-Mháigistir	Árd-Mháigistir
ortha	orthu
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Dá	Dá
\n	\n
dtuiginn	dtuiginn
gur	gur
ráiméis	raiméis
de'n	den
tsórd	sórt
san	sin
a	a
bhí	bhí
ar	ar
siubhal	siúl
aca	acu
,	,
\n	\n
raghainn	rachainn
amach	amach
chúcha	chucu
agus	agus
déarfainn	déarfainn
leo	leo
a	a
mbéal	mbéal
a	a
\n	\n
éisteacht	éisteacht
.	.
”	”
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
Sin	Sin
í	í
an	an
adhb	fadhb
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Ní	Ní
dubhrais	dúirt tú
\n	\n
leo	leo
a	a
mbéal	mbéal
a	a
éisteacht	éisteacht
.	.
Chuadhais	Chuaigh tú
amach	amach
chúcha	chucu
sul a	sula
\n	\n
ndeaghais	ndeachaigh tú
a	a
chodladh	chodladh
agus	agus
do	do
sheasais	sheas tú
ar	ar
an	an
árdán	ardán
ar	ar
an dtaobh	an taobh
\n	\n
amuigh	amuigh
de'n	den
bhfuinneóig	bhfuinneog
agus	agus
d'umhluighis	d'umhlaigh tú
dóibh	dóibh
ar	ar
\n	\n
nós	nós
duine	duine
a	a
bheadh	bheadh
ag	ag
breith	breith
a	a
bhuidheachais	bhuíochais
leo	leo
.	.
”	”
\n	\n
\n	\n
“	“
Bhíos	Bhí mé
bodhar	bodhar
aca	acu
féin	féin
agus	agus
ag	ag
a	a
gcuid	gcuid
liúirighe	liúirí
,	,
\n	\n
agus	agus
ní	ní
raibh	raibh
uaim	uaim
ach	ach
iad	iad
a	a
dhul	dhul
abhaile	abhaile
agus	agus
leigint	ligean
dúinn	dúinn
\n	\n
codladh	codladh
a	a
dhéanamh	dhéanamh
,	,
”	”
arsa	arsa
Máirtín	Máirtín
go	go
mí-chéadthach	míchéadfach
.	.
\n	\n
\n	\n
“	“
Agus	Agus
ní	ní
fheacaís	fhaca tú
ná	ná
ní	níor
chualaís	chuala tú
a	a
thuille	thuilleadh
?	?
”	”
arsa	arsa
\n	\n
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
“	“
Dubhart	Dúirt mé
leat	leat
cheana	cheana
gur	gur
chodluigheas	chodlaíonn
go	go
sámh	sámh
go	go
\n	\n
maidin	maidin
.	.
”	”
\n	\n
\n	\n
“	“
Ná	Ná
bí	bí
ag	ag
déanamh	déanamh
boghsíní	boghaisíní
ar	ar
an	an
scéal	scéal
mar	mar
sin	sin
,	,
”	”
\n	\n
arsa	arsa
Seán	Seán
.	.
“	“
Innis	Inis
dúinn	dúinn
cad	cad
a	a
chonnaicís	chonaic tú
féin	féin
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
go	go
ró-mhaith	rómhaith
a	a
chodluighim	chodlaím
o	ó
thángamar	thángamar
chun	chun
na	na
\n	\n
háite	háite
seo	seo
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Bhíos	Bhí mé
sínte	sínte
ar	ar
an	an
leabaidh	leaba
\n	\n
go	go
ceann	ceann
tamaill	tamaill
mhaith	mhaith
tar	tar
éis	éis
dul	dul
a	a
chodladh	chodladh
dom	dom
aréir	aréir
,	,
\n	\n
ach	ach
ní	ní
raibh	raibh
aon	aon
néall	néal
codlata	codlata
ag	ag
teacht	teacht
orm	orm
.	.
Bhí	Bhí
na	na
\n	\n
daoine	daoine
ag	ag
liúirigh	liúireach
sa	sa
tsráid	tsráid
amuigh	amuigh
ar	ar
feadh	feadh
i	i
bhfad	bhfad
,	,
ach	ach
\n	\n
thuit	thit
ciúineas	ciúnas
ortha	orthu
i	i
gceann	gceann
tamaill	tamaill
,	,
agus	agus
dubhart	dúirt mé
liom	liom
\n	\n
féin	féin
go	go
rabhadar	rabhadar
imthighthe	imithe
abhaile	abhaile
.	.
Oidhche	Oíche
bhrothallach	bhrothallach
mheirbh	mheirbh
\n	\n
ab	ab
eadh	ea
í	í
,	,
gan	gan
aon	aon
mheám	mheám
gaoithe	gaoithe
san	san
aer	aer
.	.
Do	Do
shocruigheas	shocraigh mé
\n	\n
im' aigne	i m'aigne
go	go
raghainn	rachainn
amach	amach
ag	ag
siubhal	siúl
feachaint	féachaint
an	an
gcuirfeadh	gcuirfeadh
\n	\n
san	sin
codladh	codladh
orm	orm
.	.
D'éirigheas	D'éirigh mé
de'n	den
leabaidh	leaba
;	;
chuireas	chuireann
\n	\n
falaing	falaing
orm	orm
agus	agus
amach	amach
liom	liom
.	.
Bhí	Bhí
an	an
sluagh	slua
ina	ina
seasamh	seasamh
\n	\n
amuigh	amuigh
sa	sa
tsráid	tsráid
;	;
ceann	ceann
gach	gach
duine	duine
aca	acu
árduighthe	ardaithe
san	san
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
aer	aer
fé	faoi
mar	mar
a	a
bheadh	bheadh
sé	sé
ag	ag
féachaint	féachaint
ar	ar
rud	rud
éigin	éigin
i	i
bhfad	bhfad
\n	\n
uaidh	uaidh
,	,
dath	dath
an	an
bháis	bháis
ar	ar
gach	gach
aon	aon
aghaidh	aghaidh
,	,
agus	agus
iad	iad
go	go
léir	léir
ina	ina
\n	\n
stalcaí	stalcaí
gan	gan
anam	anam
gan	gan
anál	anáil
.	.
Annsan	Ansin
is	is
eadh	ea
a	a
thuigeas	thuigeann
an	an
\n	\n
rud	rud
a	a
bhí	bhí
aca	acu
á	á
rádh	rá
le	le
Máirtín	Máirtín
,	,
agus	agus
do	do
buaileadh	buaileadh
isteach	isteach
\n	\n
im' aigne	i m'aigne
go	go
raibh	raibh
an	an
tárd-Mháighistir	tárd-Mháighistir
tar	tar
éis	éis
díoghaltais	díoltais
a	a
\n	\n
agairt	agairt
ortha	orthu
.	.
”	”
\n	\n
\n	\n
“	“
An	An
marbh	marbh
a	a
bhíodar	bhíodar
?	?
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Níl	Níl
fhios	fhios
agam	agam
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Ní	Ní
raibh	raibh
sé	sé
\n	\n
d'uain	d'uain
agam	agam
a	a
fháil	fháil
amach	amach
cioca	cé acu
beo	beo
nó	nó
marbh	marbh
a	a
bhíodar	bhíodar
.	.
Do	Do
\n	\n
chorruigh	chorraigh
mo	mo
chuid	chuid
fola	fola
agus	agus
tháinig	tháinig
mar	mar
a	a
bheadh	bheadh
scamall	scamall
ós comhair	os comhair
\n	\n
mo	mo
dhá	dhá
shúl	shúl
nuair	nuair
a	a
chonnac	chonaic
an	an
sluagh	slua
san	san
,	,
agus	agus
gan	gan
\n	\n
cor	cor
ná	ná
leid	leid
asta	astu
ach	ach
oiread	oiread
is	is
ná beadh	nach mbeadh
ionnta	iontu
ach	ach
\n	\n
deilbheacha	deilbheacha
cloiche	cloiche
.	.
Do	Do
mhothuigheas	mhothaigh mé
laige	laige
ag	ag
teacht	teacht
ionnam	ionam
\n	\n
féin	féin
agus	agus
na	na
cosa	cosa
ag	ag
lúbadh	lúbadh
fúm	fúm
.	.
Fuaireas	Fuair mé
boladh	boladh
\n	\n
aisteach	aisteach
san	san
aer	aer
,	,
agus	agus
do	do
tuigeadh	tuigeadh
dom	dom
go	go
rabhthas	rabhthas
tar	tar
éis	éis
\n	\n
geas	gás
nimhneach	nimhneach
éigin	éigin
a	a
scaipeadh	scaipeadh
ar fuaid	ar fud
na	na
háite	háite
.	.
Dá	Dá
\n	\n
bhfanainn	bhfanainn
san	san
áit	áit
ina-rabhas	ina-rabhas
bhí	bhí
fhios	fhios
agam	agam
nárbh	nárbh
fhada	fhada
go	go
\n	\n
mbeinn	mbeinn
féin	féin
im	im
stalca	stalca
gan	gan
anam	anam
ar	ar
nós	nós
na	na
ndaoine	ndaoine
eile	eile
.	.
\n	\n
Chaitheas	Chaith mé
mé	mé
féin	féin
ar	ar
an dtalamh	an talamh
agus	agus
chuadhas	chuaigh mé
de	de
lamhancán	lámhacán
\n	\n
isteach	isteach
sa	sa
tigh	tigh
.	.
Is	Is
ar	ar
éigean	éigean
a	a
bhí	bhí
ionnam	ionam
mo	mo
sheomra	sheomra
féin	féin
\n	\n
a	a
bhaint	bhaint
amach	amach
agus	agus
mé	mé
féin	féin
a	a
chaitheamh	chaitheamh
ar	ar
an	an
leabaidh	leaba
.	.
\n	\n
Ní	Ní
foláir	foláir
nó	nó
thuiteas	thit mé
i	i
bhfanntais	bhfanntais
ina	ina
dhiaidh	dhiaidh
san	san
mar	mar
níor	níor
\n	\n
airigheas	airigh mé
a	a
thuille	thuilleadh
go	go
dtí	dtí
go	go
raibh	raibh
solas	solas
na	na
maidne	maidine
ag	ag
\n	\n
lóchtaint	láchan
sa	sa
spéir	spéir
.	.
\n	\n
\n	\n
“	“
Anonn	Anonn
liom	liom
chun	chun
na	na
fuinneóige	fuinneoige
chomh	chomh
luath	luath
agus	agus
a	a
\n	\n
dhúisigheas	dhúisigh mé
agus	agus
d'fhéachas	d'fhéach mé
amach	amach
go	go
haireach	haireach
.	.
Ní	Ní
raibh	raibh
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
duine	duine
ná	ná
daonnuidhe	daonnaí
amuigh	amuigh
,	,
agus	agus
thabharfainn	thabharfainn
an	an
leabhar	leabhar
ná raibh	nach raibh
\n	\n
ann	ann
ach	ach
taidhbhreamh	taibhreamh
nó	nó
tromluighe	tromluí
oidhche	oíche
,	,
mara	mara
mbeadh	mbeadh
\n	\n
an	an
rud	rud
a	a
chonnacas	chonaic mé
ina	ina
dhiaidh	dhiaidh
san	san
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
eile	eile
a	a
chonnacaís	chonnacaís
?	?
”	”
arsa	arsa
Seán	Seán
agus	agus
árd	ard
-	-
\n	\n
iongnadh	ionadh
air	air
.	.
\n	\n
\n	\n
“	“
Chuala	Chuala
an	an
duine	duine
ag	ag
corruighe	corraí
leasmuigh	lasmuigh
de	de
dhoras	dhoras
mo	mo
\n	\n
sheomra	sheomra
.	.
D'fhanas	D'fhan mé
socair	socair
go	go
ceann	ceann
tamaillín	tamaillín
agus	agus
annsan	ansin
\n	\n
d'oscluigheas	d'oscail mé
an	an
doras	doras
go	go
réidh	réidh
.	.
Bhí	Bhí
mo	mo
dhuine	dhuine
sa	sa
phasáiste	phasáiste
\n	\n
leasmuigh	lasmuigh
de'n	den
doras	doras
,	,
agus	agus
é	é
ag	ag
obair	obair
ar	ar
a	a
dhícheall	dhícheall
.	.
\n	\n
Bhí	Bhí
a	a
chúl	chúl
liom	liom
agus	agus
ní	ní
fheaca	fhaca
sé	sé
mé	mé
,	,
agus	agus
geallaim-se	geallaimse
\n	\n
dhaoibh	daoibh
nách	nach
ró-fhada	rófhada
a	a
fhanas	fhanann
ag	ag
féachaint	féachaint
air	air
.	.
Isteach	Isteach
liom	liom
\n	\n
arís	arís
agus	agus
do dhúnas	dhún mé
an	an
doras	doras
go	go
haireach	haireach
im'	i mo
dhiaidh	dhiaidh
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
a	a
bhí	bhí
á	á
dhéanamh	dhéanamh
aige	aige
?	?
”	”
\n	\n
\n	\n
“	“
Bhí	Bhí
sé	sé
ag	ag
cur	cur
gléas	gléas
éisteachta	éisteachta
agus	agus
gléas	gléas
cian	cian
-	-
\n	\n
radhairc	radhairc
ins gach	i ngach
aon	aon
tseomra	seomra
sa	sa
tigh	teach
.	.
Níl	Níl
cor	cor
dá	dá
gcuir	gcuir
-	-
\n	\n
fimíd	fimíd
dinn	dinn
feasta	feasta
ná	ná
feicfear	feicfear
,	,
agus	agus
níl	níl
focal	focal
dá	dá
\n	\n
n-abróchaimíd	n-abróchaimíd
ná	ná
cloisfear	cloisfear
.	.
Sin	Sin
é	é
an	an
fáth	fáth
nár	nár
mhaith	mhaith
liom	liom
\n	\n
an	an
chaint	chaint
a	a
dheinis-se	rinne tú
ag	ag
an	an
mbreicfeast	mbricfeasta
ar	ar
maidin	maidin
,	,
”	”
\n	\n
ar	ar
seisean	seisean
le	le
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Níl	Níl
aon	aon
Ghaedhilg	Ghaeilge
ag	ag
an	an
Árd-Mháighistir	Árd-Mháighistir
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Cá	Cá
bhfios	bhfios
dúinn	dúinn
cad	cad
tá	tá
aige	aige
nó	nó
cad	cad
ná fuil	nach bhfuil
aige	aige
?	?
\n	\n
B'fhéidir	B'fhéidir
go	go
bhfuil	bhfuil
an	an
Ghaedhilg	Ghaeilge
foghlumtha	foghlamtha
aige	aige
