source	target
.	.
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
“	“
Táim	Táim
féin	féin
ag	ag
dul	dul
ag	ag
obair	obair
ann	ann
anois	anois
,	,
”	”
arsa	arsa
an	an
fear	fear
.	.
\n	\n
“	“
Má's	Más
fonn	fonn
leat	leat
an	an
áit	áit
a	a
fheiscint	fheiceáil
níl	níl
a	a
bhac	bhac
ort	ort
teacht	teacht
\n	\n
i n-éinfheacht	in éineacht
liom	liom
.	.
Ní	Ní
leigtear	ligtear
stróinséirí	strainséirí
isteach	isteach
ann	ann
\n	\n
gan	gan
cead	cead
ó'n	ón
Árd-Mháighistir	Árd-Mháighistir
,	,
ach	ach
ní	ní
dócha	dócha
gur	gur
gádh	gá
cead	cead
a	a
\n	\n
lorg	lorg
do	do
gharsún	gharsún
chomh	chomh
hóg	hóg
leat-sa	leatsa
go	go
mór-mhór	mór mór
ó	ó
\n	\n
thárluigheann	tharlaíonn
i	i
gcomhluadar	gcomhluadar
Nící	Nící
thú	thú
.	.
”	”
\n	\n
\n	\n
Ba	Ba
scannradh	scanradh
saoghalta	saolta
a	a
raibh	raibh
d'innill	d'innill
agus	agus
d'úirlisí	d'uirlisí
\n	\n
de	de
gach	gach
aon	aon
tsórd	sórt
i	i
dtigh	dtigh
na	na
haibhléise	haibhléise
.	.
Bhí	Bhí
rothaí	rothaí
ag	ag
casadh	casadh
\n	\n
ann	ann
,	,
agus	agus
beara	bioranna
ag	ag
bualadh	bualadh
síos	síos
suas	suas
agus	agus
oiread	oiread
san	sin
\n	\n
gleoidh	gleo
á	á
dhéanamh	dhéanamh
aca	acu
gur	gur
ró-dhóbair	ró-dhóbair
go	go
mbodharfaí	mbodhrófaí
an	an
\n	\n
bheirt	bheirt
gharsún	gharsún
.	.
D'oscail	D'oscail
an	an
fear	fear
doras	doras
seomra	seomra
a	a
bhí	bhí
ann	ann
\n	\n
agus	agus
dubhairt	dúirt
leo	leo
bualadh	bualadh
isteach	isteach
.	.
\n	\n
\n	\n
“	“
Is	Is
annso	anseo
a	a
bhím	bhím
féin	féin
ag	ag
obair	obair
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Cad	Cad
a	a
bhíonn	bhíonn
á	á
dhéanamh	dhéanamh
agat	agat
?	?
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Bead	Beidh mé
ag	ag
faire	faire
anocht	anocht
ar	ar
chrios	chrios
na	na
haibhléise	haibhléise
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
saghas	saghas
ruda	ruda
crios	crios
na	na
haibhléise	haibhléise
?	?
”	”
arsa	arsa
\n	\n
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Sin	Sin
é	é
an	an
fáinne	fáinne
cosanta	cosanta
atá	atá
timcheall	timpeall
na	na
cathrach	cathrach
.	.
\n	\n
Nách	Nach
cuimhin	cuimhin
leat	leat
conus	conas
mar	mar
a	a
baineadh	baineadh
leagadh	leagan
asat	asat
ann	ann
\n	\n
an	an
lá	lá
a	a
tháinís	tháinig tú
?	?
”	”
\n	\n
\n	\n
“	“
Beidh	Beidh
cuimhne	cuimhne
go bráth	go brách
agam	agam
air	air
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
Tá	Tá
m'easnaidheacha	m'easnacha
tinn	tinn
ó	ó
shoin	shin
.	.
”	”
\n	\n
\n	\n
Do	Do
gháir	gháir
an	an
fear	fear
agus	agus
é	é
ag	ag
cuimhneamh	cuimhneamh
air	air
.	.
\n	\n
\n	\n
“	“
Bhí	Bhí
ana-spórt	an-spórt
agam	agam
ag	ag
féachaint	féachaint
oraibh	oraibh
an	an
lá	lá
san	san
,	,
”	”
\n	\n
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
\n	\n
“	“
Ní	Ní
fheaca	fhaca
ann	ann
tú	tú
,	,
”	”
arsa	arsa
an	an
garsún	garsún
.	.
\n	\n
\n	\n
“	“
Ní	Ní
rabhas	raibh mé
ann	ann
chuige	chuige
.	.
Istigh	Istigh
annso	anseo
a	a
bhíos	bhí mé
agus	agus
mé	mé
\n	\n
ag	ag
féachaint	féachaint
oraibh	oraibh
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
hamhlaidh	hamhlaidh
a	a
bhí	bhí
radharc	radharc
agat	agat
orainn	orainn
ó'n	ón
áit	áit
seo	seo
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
hé	hé
amháin	amháin
go	go
raibh	raibh
radharc	radharc
agam	agam
oraibh	oraibh
ach	ach
do thógas	thóg mé
\n	\n
bhúr	bhur
bpeictiúirí	bpictiúir
chomh	chomh
maith	maith
.	.
Ar	Ar
mhaith	mhaith
leat	leat
iad	iad
a	a
\n	\n
fheiscint	fheiceáil
?	?
”	”
\n	\n
\n	\n
“	“
Ba	Ba
mhaith	mhaith
.	.
”	”
\n	\n
\n	\n
Níor dhein	Ní dhearna
an	an
fear	fear
ach	ach
dul	dul
anonn	anonn
chun	chun
comhrann	comhroinn
a	a
bhí	bhí
\n	\n
taobh	taobh
leis	leis
an	an
bhfalla	mballa
agus	agus
roinnt	roinnt
phláitíní	phláitíní
a	a
thógaint	thógáil
aiste	aisti
.	.
\n	\n
Do chuir	Chuir
sé	sé
na	na
pláitíní	pláitíní
isteach	isteach
i	i
n-inneall	n-inneall
bheag	bheag
a	a
bhí	bhí
ar	ar
an	an
\n	\n
mbórd	mbord
agus	agus
do	do
chas	chas
an	an
hannla	hanla
.	.
Leis	Leis
sin	sin
do	do
teasbáineadh	taispeánadh
\n	\n
na	na
peictiúirí	pictiúir
ar	ar
bhrat	bhrat
ar	ar
an	an
bhfalla	mballa
díreach	díreach
mar	mar
a	a
\n	\n
teasbáintear	taispeántar
na	na
peictiúirí	pictiúir
reatha	reatha
ar	ar
an	an
scáileán	scáileán
i	i
dtigh	dtigh
\n	\n
peictiúirí	pictiúir
.	.
Níor	Níor
fhéad	fhéad
Brian	Brian
gan	gan
gáiridhe	gáire
nuair	nuair
a	a
chonnaic	chonaic
\n	\n
sé	sé
é	é
féin	féin
á	á
leagadh	leagadh
,	,
agus	agus
ba	ba
dhóbair	dhóbair
go	go
bpléascfaí	bpléascfaí
ar	ar
\n	\n
Nící	Nící
nuair	nuair
a	a
chonnaic	chonaic
sé	sé
Seán	Seán
agus	agus
iarracht	iarracht
bháis	bháis
is	is
beatha	beatha
\n	\n
á	á
dhéanamh	dhéanamh
aige	aige
ar	ar
léimt	léim
thar	thar
an	an
áit	áit
.	.
\n	\n
\n	\n
“	“
Is	Is
iongantach	iontach
an	an
obair	obair
í	í
sin	sin
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
An	An
\n	\n
dtógann	dtógann
tú	tú
peictiúir	pictiúir
de	de
gach	gach
aon	aon
duine	duine
a	a
ghabhann	ghabhann
thar	thar
an	an
\n	\n
áit	áit
sin	sin
?	?
”	”
\n	\n
\n	\n
“	“
Is	Is
mar	mar
seo	seo
atá	atá
,	,
”	”
arsa	arsa
an	an
fear	fear
.	.
“	“
Is	Is
amhlaidh	amhlaidh
a	a
bhíonn	bhíonn
\n	\n
sruthán	sruthán
aibhléise	aibhléise
ag	ag
síor-ghluaiseacht	síorghluaiseacht
timcheall	timpeall
na	na
cathrach	cathrach
.	.
\n	\n
Chun	Chun
an	an
áit	áit
a	a
chosaint	chosaint
ar	ar
na	na
Cráidhmí	Cráidhmí
is	is
eadh	ea
a	a
cuireadh	cuireadh
\n	\n
ann	ann
é	é
.	.
Cuireann	Cuireann
comhacht	cumhacht
na	na
haibhléise	haibhléise
creathán	creathán
sa	sa
talamh	talamh
\n	\n
i	i
dtreo	dtreo
is	is
ná	ná
féadann	féadann
éinne	aon duine
gabháil	gabháil
thairis	thairis
isteach	isteach
ná	ná
amach	amach
,	,
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
ach	ach
amháin	amháin
nuair	nuair
a	a
deintear	déantar
an	an
sruthán	sruthán
aibhléise	aibhléise
a	a
scur	scor
.	.
\n	\n
Caitheann	Caitheann
an	an
pobal	pobal
cead	cead
a	a
lorg	lorg
chun	chun
dul	dul
amach	amach
as	as
an	an
\n	\n
gcathair	gcathair
nó	nó
chun	chun
teacht	teacht
isteach	isteach
innte	inti
ó'n	ón
dtaobh	dtaobh
amuigh	amuigh
.	.
\n	\n
Deintear	Déantar
an	an
sruthán	sruthán
aibhléise	aibhléise
a	a
scur	scor
faid	fad
a	a
bhíonn	bhíonn
an	an
\n	\n
duine	duine
ag	ag
gabháil	gabháil
thairis	thairis
,	,
agus	agus
cuirtear	cuirtear
ar	ar
siubhal	siúl
arís	arís
\n	\n
láithreach	láithreach
é	é
.	.
Is	Is
mar	mar
sin	sin
a	a
deineadh	rinneadh
libh-se	libhse
an	an
lá	lá
a	a
tháinig	tháinig
\n	\n
sibh	sibh
.	.
”	”
\n	\n
\n	\n
“	“
Tuigim	Tuigim
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
Ach	Ach
conus	conas
a	a
deineadh	rinneadh
ár	ár
\n	\n
bpeictiúirí	bpictiúir
?	?
”	”
\n	\n
\n	\n
“	“
Chomh	Chomh
luath	luath
agus	agus
a	a
leagtar	leagtar
cos	cos
ar	ar
an	an
bhfáinne	bhfáinne
sin	sin
,	,
”	”
\n	\n
arsa	arsa
an	an
fear	fear
,	,
“	“
buailtear	buailtear
clog	clog
annso	anseo
agus	agus
deintear	déantar
\n	\n
peictiúir	pictiúir
an	an
té	té
a	a
bhíonn	bhíonn
ad	i do
iarraidh	iarraidh
gabháil	gabháil
thairis	thairis
.	.
Ní	Ní
\n	\n
fhéadfadh	fhéadfadh
peidhleacán	féileacán
sciathán	sciathán
a	a
chuimilt	chuimilt
de	de
i gan fhios	i ngan fhios
\n	\n
dúinn	dúinn
.	.
Is	Is
féidir	féidir
peictiúirí	pictiúir
a	a
dhéanamh	dhéanamh
i	i
lár	lár
na	na
hoidhche	hoíche
\n	\n
féin	féin
.	.
Ar	Ar
mhaith	mhaith
leat	leat
tú	tú
féin	féin
a	a
fheiscint	fheiceáil
agus	agus
tú	tú
ag	ag
teicheadh	teitheadh
\n	\n
ó sna	ó na
Cráidhmí	Cráidhmí
?	?
"	"
\n	\n
\n	\n
“	“
Ní-hamhlaidh	Ní-hamhlaidh
a	a
bhís	bhís
ag	ag
féachaint	féachaint
orm	orm
an	an
uair	uair
sin	sin
?	?
”	”
\n	\n
arsa	arsa
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
peictiúir	pictiúir
annso	anseo
agam	agam
,	,
”	”
arsa	arsa
an	an
fear	fear
.	.
\n	\n
“	“
Chuirfinn	Chuirfinn
cabhair	cabhair
chughat	chugat
ach	ach
fhios	fhios
a	a
bheith	bheith
agam	agam
ná	ná
rabhais	raibh tú
\n	\n
i n-aon	in aon
chontabhairt	chontúirt
.	.
”	”
\n	\n
\n	\n
“	“
B'shin	Ba sin
í	í
an	an
chéad	chéad
uair	uair
agam	agam
á	á
bhfeiscint	bhfeiceáil
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
Dá	Dá
bhfeicinn	bhfeicinn
arís	arís
iad	iad
ní	ní
chuirfidís	chuirfidís
oiread	oiread
san	san
scannartha	scannartha
\n	\n
orm	orm
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
dóichín	dóithín
iad	iad
na	na
Cráidhmí	Cráidhmí
,	,
”	”
arsa	arsa
an	an
fear	fear
.	.
\n	\n
“	“
b'fhearra	b'fhearr
dhuit	duit
tú	tú
féin	féin
a	a
sheachaint	sheachaint
ortha	orthu
.	.
”	”
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
Is	Is
truagh	trua
liom	liom
ná	ná
rugas	rug mé
ar	ar
an	an
bpeidhleacán	bhféileacán
san	san
,	,
”	”
\n	\n
arsa	arsa
Brian	Brian
,	,
agus	agus
é	é
ag	ag
féachaint	féachaint
ar	ar
an	an
bpeictiúir	bpictiúir
.	.
\n	\n
\n	\n
“	“
Tá	Tá
dúil	dúil
agat	agat
ins na	sna
peidhleacáin	féileacáin
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
fheaca	fhaca
riamh	riamh
im'	i mo
shaoghal	shaol
oiread	oiread
díobh	díobh
agus	agus
atá	atá
\n	\n
san	san
áit	áit
seo	seo
.	.
Ní	Ní
foláir	foláir
nó	nó
tá	tá
na	na
céadta	céadta
saghas	saghas
díobh	díobh
ann	ann
.	.
”	”
\n	\n
\n	\n
“	“
An	An
choill	choill
sin	sin
leasmuigh	lasmuigh
de'n	den
chathair	chathair
an	an
áit	áit
is	is
fearr	fearr
\n	\n
dóibh	dóibh
.	.
Is	Is
uathbhás	uafás
saoghail	saoil
an	an
méid	méid
díobh	díobh
a	a
bhíonn	bhíonn
ann	ann
san	san
\n	\n
oidhche	oíche
.	.
Bíonn	Bíonn
sciatháin	sciatháin
solasmhara	solasmhara
ortha	orthu
agus	agus
ba	ba
bhreágh	bhreá
\n	\n
leat	leat
bheith	bheith
ag	ag
féachaint	féachaint
ortha	orthu
ag	ag
sceinnt	sceinnt
anonn	anonn
is	is
anall	anall
\n	\n
i	i
measc	measc
na	na
gcrann	gcrann
ann	ann
.	.
”	”
\n	\n
\n	\n
Do	Do
gheit	gheit
an	an
croidhe	croí
i	i
gcliabh	gcliabh
Bhriain	Bhriain
.	.
Dá	Dá
bhféadadh	bhféadadh
sé	sé
\n	\n
breith	breith
ar	ar
cheann	cheann
de sna	de na
peidhleacáin	féileacáin
go	go
raibh	raibh
na	na
sciatháin	sciatháin
\n	\n
solasmhara	solasmhara
ortha	orthu
agus	agus
é	é
thabhairt	thabhairt
thar n-ais	ar ais
leis	leis
abhaile	abhaile
le	le
\n	\n
teasbáint	taispeáint
do sna	do na
garsúin	garsúin
eile	eile
ar	ar
scoil	scoil
.	.
Bhí	Bhí
fhios	fhios
aige	aige
\n	\n
ná creidfeadh	nach gcreidfeadh
éinne	aon duine
aca	acu
go	go
raibh	raibh
sé	sé
tar	tar
éis	éis
turas	turas
a	a
thabhairt	thabhairt
\n	\n
ar	ar
phláinéid	phláinéid
a	a
bhí	bhí
foluighthe	folaithe
ó	ó
shúile	shúile
an	an
chine	chine
daonna	daonna
,	,
ach	ach
dá	dá
\n	\n
mbeadh	mbeadh
seod	seoid
mar	mar
sin	sin
aige	aige
le	le
teasbáint	taispeáint
dóibh	dóibh
bheadh	bheadh
ortha	orthu
\n	\n
géilleadh	géilleadh
gurbh	gurbh
í	í
an	an
fhírinne	fhírinne
a	a
bhí	bhí
aige	aige
á	á
innsint	insint
.	.
Tháinig	Tháinig
\n	\n
loinnir	loinnir
ina	ina
dhá	dhá
shúil	shúil
le	le
dúil	dúil
ionnta	iontu
.	.
\n	\n
\n	\n
“	“
Bhfuil	bhFuil
aon	aon
dul	dul
agam	agam
ar	ar
bhreith	bhreith
ar	ar
chúpla	chúpla
ceann	ceann
\n	\n
aca	acu
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Má's	Más
fonn	fonn
leat	leat
dul	dul
chun	chun
na	na
coille	coille
anocht	anocht
,	,
”	”
arsa	arsa
an	an
\n	\n
fear	fear
,	,
“	“
scuirfead	scoirfidh mé
an	an
sruthán	sruthán
aibhléise	aibhléise
chun	chun
tú	tú
leigint	ligean
amach	amach
.	.
\n	\n
Tosach	Tosach
na	na
hoidhche	hoíche
an	an
tráth	tráth
is	is
fearr	fearr
chun	chun
teacht	teacht
ortha	orthu
.	.
”	”
\n	\n
\n	\n
“	“
Ach	Ach
an	an
baoghal	baol
dom	dom
na	na
Cráidhmí	Cráidhmí
?	?
”	”
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
\n	\n
“	“
Ní	Ní
baoghal	baol
duit	duit
iad	iad
ach	ach
gan	gan
dul	dul
ró-fhada	rófhada
ó	ó
bhaile	bhaile
.	.
\n	\n
Tá	Tá
pluaiseanna	pluaiseanna
beaga	beaga
ar	ar
imeall	imeall
na	na
coille	coille
,	,
agus	agus
má	má
\n	\n
chloiseann	chloiseann
tú	tú
aon	aon
tóir	tóir
ort	ort
ní	ní
bheidh	bheidh
le	le
déanamh	déanamh
agat	agat
ach	ach
\n	\n
preabadh	preabadh
isteach	isteach
i	i
gceann	gceann
aca	acu
,	,
áit	áit
ná	ná
féadfaidh	féadfaidh
na	na
Cráidhmí	Cráidhmí
\n	\n
teacht	teacht
ort	ort
.	.
”	”
\n	\n
\n	\n
“	“
Bhfuil	bhFuil
aon	aon
bhaoghal	bhaol
go	go
dtiocfaidís	dtiocfaidís
i gan fhios	i ngan fhios
orm	orm
?	?
”	”
\n	\n
\n	\n
“	“
Chloisfeá	Chloisfeá
míle	míle
ó	ó
bhaile	bhaile
iad	iad
nuair	nuair
a	a
bheadh	bheadh
scata	scata
aca	acu
\n	\n
ag	ag
gluaiseacht	gluaiseacht
i n-éinfheacht	in éineacht
.	.
”	”
\n	\n
\n	\n
“	“
An	An
mbeadh	mbeadh
eagla	eagla
ort-sa	ortsa
dul	dul
chun	chun
na	na
coille	coille
san	san
\n	\n
oidhche	oíche
,	,
a	a
Nící	Nící
?	?
”	”
\n	\n
\n	\n
“	“
Ní	Ní
bheadh	bheadh
,	,
ná	ná
eagla	eagla
orm	orm
,	,
”	”
arsa	arsa
Nící	Nící
.	.
\n	\n
\n	\n
Is	Is
baoghalach	baolach
ná raibh	nach raibh
an	an
fhírinne	fhírinne
ghlan	ghlan
á	á
innsint	insint
ag	ag
\n	\n
Nící	Nící
sa	sa
mhéid	mhéid
sin	sin
,	,
ach	ach
níor	níor
mhaith	mhaith
leis	leis
é	é
bheith	bheith
le	le
rádh	rá
go	go
\n	\n
staonfadh	staonfadh
sé	sé
féin	féin
ó	ó
aon	aon
ghníomh	ghníomh
a	a
dhéanfadh	dhéanfadh
an	an
garsún	garsún
eile	eile
.	.
\n	\n
D'á	Dá
bhrí	bhrí
sin	sin
do labhair	a labhair
sé	sé
go	go
teann	teann
.	.
\n	\n
\n	\n
“	“
Téighimís	Téimis
ann	ann
anocht	anocht
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
Bhí	Bhí
Brian	Brian
idir	idir
fonn	fonn
is	is
faitchíos	faitíos
.	.
\n	\n
\n	\n
“	“
Má	Má
théighimíd	théimid
ann	ann
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
conus	conas
a	a
thiocfaimíd	thiocfaimid
\n	\n
thar n-ais	ar ais
?	?
”	”
\n	\n
\n	\n
“	“
Bead-sa	Beidh mise
annso	anseo
i	i
rith	rith
na	na
hoidhche	hoíche
,	,
”	”
arsa	arsa
an	an
fear	fear
.	.
\n	\n
“	“
Beidh	Beidh
súil	súil
i n-áirde	in airde
agam	agam
libh	libh
agus	agus
leigfeadh	ligfeadh
isteach	isteach
\n	\n
sibh	sibh
chomh	chomh
luath	luath
agus	agus
a	a
thiocfaidh	thiocfaidh
sibh	sibh
.	.
Ní	Ní
gádh	gá
dhaoibh	daoibh
aon	aon
\n	\n
eagla	eagla
a	a
bheith	bheith
agaibh	agaibh
roimis	roimhe
na	na
Cráidhmí	Cráidhmí
.	.
Is	Is
fíor-annamh	fíorannamh
\n	\n
a	a
thagann	thagann
siad	siad
amach	amach
san	san
oidhche	oíche
,	,
pé	pé
mí-ádh	mí-ádh
a	a
bhí	bhí
ort-sa	ortsa
an	an
\n	\n
oidhche	oíche
eile	eile
úd	úd
.	.
”	”
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
\n	\n
Ba	Ba
ghearr	ghearr
ina	ina
dhiaidh	dhiaidh
san	sin
gur	gur
ghluais	ghluais
an	an
bheirt	bheirt
gharsún	gharsún
\n	\n
ó'n	ón
gcathair	gcathair
amach	amach
,	,
a	a
líontán	líontán
fé n-a	faoina
ascaill	ascaill
ag	ag
gach	gach
duine	duine
\n	\n
aca	acu
agus	agus
a	a
bpócaí	bpócaí
lán	lán
de	de
bhoscaí	bhoscaí
beaga	beaga
chun	chun
na	na
peidhleacáin	féileacáin
\n	\n
a	a
chur	chur
isteach	isteach
ionnta	iontu
.	.
Ní	Ní
raibh	raibh
Ámón	Ámón
sa	sa
tigh	tigh
agus	agus
iad	iad
ag	ag
\n	\n
fágaint	fágáil
agus	agus
bhí	bhí
ana-áthas	an-áthas
ar	ar
Nící	Nící
ná raibh	nach raibh
,	,
mar	mar
bhí	bhí
fhios	fhios
\n	\n
aige	aige
ná tabharfadh	nach dtabharfadh
an	an
sean-duine	seanduine
cead	cead
dóibh	dóibh
choidhche	choíche
chun	chun
\n	\n
dul	dul
sa	sa
choill	choill
ist oidhche	istoíche
.	.
\n	\n
\n	\n
Dhein	Rinne
fear	fear
na	na
haibhléise	haibhléise
maith	maith
d'á	dá
fhocal	fhocal
.	.
Do	Do
scuir	scoir
sé	sé
\n	\n
an	an
sruthán	sruthán
aibhléise	aibhléise
dhóibh	dóibh
,	,
agus	agus
do	do
ghluaiseadar	ghluaiseadar
thairis	thar
\n	\n
amach	amach
gan	gan
leagadh	leagadh
ná	ná
barra-thuisle	barrthuisle
.	.
Ba	Ba
ghearr	ghearr
an	an
mhoill	mhoill
\n	\n
ortha	orthu
imeall	imeall
na	na
coille	coille
a	a
bhaint	bhaint
amach	amach
.	.
Bhí	Bhí
sé	sé
dubh	dubh
dorcha	dorcha
fé	faoi
\n	\n
scáth	scáth
na	na
gcrann	gcrann
,	,
agus	agus
tháinig	tháinig
saghas	saghas
greannúireachta	greannúireachta
ar	ar
\n	\n
Bhrian	Bhrian
nuair	nuair
a	a
chonnaic	chonaic
fé	faoi
na	na
scáileanna	scáileanna
móra	móra
dubha	dubha
ar fuaid	ar fud
\n	\n
na	na
coille	coille
.	.
Do	Do
leig	lig
éan	aon
scread	scread
caol	caol
árd	ard
as	as
agus	agus
\n	\n
d'éirigh	d'éirigh
a	a
chroidhe	chroí
sa	sa
gharsún	gharsún
.	.
\n	\n
\n	\n
“	“
Cad	Cad
é	é
an	an
rud	rud
é	é
sin	sin
?	?
”	”
ar	ar
seisean	seisean
,	,
agus	agus
bhí	bhí
snagadh	snagadh
\n	\n
ina	ina
ghlór	ghlór
leis	leis
an	an
bpreab	bpreab
a	a
baineadh	baineadh
as	as
.	.
\n	\n
\n	\n
Bhí	Bhí
croidhe	croí
Nící	Nící
ag	ag
bualadh	bualadh
go	go
tiugh	tiubh
ina	ina
lár	lár
,	,
ach	ach
níor	níor
\n	\n
leig	lig
sé	sé
aon	aon
nidh	ní
air	air
.	.
\n	\n
\n	\n
“	“
Níl	Níl
ann	ann
ach	ach
éan	éan
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Téanam	Téanam
ort	ort
.	.
”	”
\n	\n
\n	\n
Do	Do
ghluaiseadar	ghluaiseadar
leo	leo
isteach	isteach
sa	sa
choill	choill
;	;
croidhe	croí
gach	gach
\n	\n
garsúin	garsúin
ag	ag
bualadh	bualadh
ina	ina
chliabh	chliabh
agus	agus
iad	iad
ag	ag
siubhal	siúl
chomh	chomh
\n	\n
ciúin	ciúin
aicillidhe	aclaí
le	le
dhá	dhá
mhada	mhadra
rua	rua
.	.
Ní	Ní
raibh	raibh
aon	aon
léas	léas
solais	solais
\n	\n
sa	sa
choill	choill
.	.
Ní	Ní
raibh	raibh
radharc	radharc
aca	acu
ar	ar
an	an
spéir	spéir
ná	ná
ar	ar
shoillse	shoilse
\n	\n
na	na
cathrach	cathrach
i	i
gcéin	gcéin
,	,
toisc	toisc
brat	brat
tiugh	tiubh
de	de
dhuilleabhar	dhuilliúr
na	na
\n	\n
gcrann	gcrann
a	a
bheith	bheith
ar	ar
gach	gach
aon	aon
taobh	taobh
díobh	díobh
agus	agus
ós a gcionn	os a gcionn
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
i n-áirde	in airde
.	.
Fuaireadar	Fuaireadar
boladh	boladh
trom	trom
ó sna	ó na
bláthanna	bláthanna
\n	\n
agus	agus
ó sna	ó na
tuir	toir
máigcuairt	máigcuairt
.	.
Bhí	Bhí
leoithne	leoithne
beag	beag
gaoithe	gaoithe
\n	\n
ag	ag
corruighe	corraí
na	na
gcránn	gcránn
agus	agus
do	do
samhluigheadh	samhlaíodh
do	do
Bhrian	Bhrian
\n	\n
na	na
billeoga	bileoga
do	do
bheith	bheith
