source	target
eitilt	eitilt
a	a
bhís	bhí tú
,	,
a	a
mhic	mhic
,	,
”	”
arsa	arsa
an	an
t-athair	t-athair
,	,
“	“
ach	ach
ag	ag
léimt	léim
.	.
”	”
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
“	“
Ní	Ní
fheadfainn	fheadfainn
leim	léim
chomh	chomh
fada	fada
san	sin
a	a
Chaitheamh	Chaitheamh
,	,
”	”
arsa	arsa
Brian	Brian
.	.
“	“
Féach	Féach
a	a
fhaid	fhad
uaibh	ó
atáim	atáim
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
lugha	lú
an	an
phláinéid	phláinéid
seo	seo
ná	ná
an	an
domhan	domhan
so	seo
againne	againne
\n	\n
agus	agus
d'á	dá
bhrí	bhrí
sin	sin
is	is
lugha	lú
an	an
tarraing	tarraingt
atá	atá
aige	aige
ar	ar
nidhte	nithe
.	.
\n	\n
\n	\n
Mar	Mar
sin	sin
is	is
éadtruime	éadroime
sinne	sinne
annso	anseo
ná	ná
mar	mar
a	a
bhíomar	bhíomar
ar	ar
\n	\n
an ndomhan	an domhan
.	.
Agus	Agus
sin	sin
é	é
an	an
fát	faoi do
go	go
bhféadann	bhféadann
tú	tú
leim	léim
\n	\n
chomh	chomh
fada	fada
san	sin
a	a
chaitheamh	chaitheamh
.	.
”	”
\n	\n
\n	\n
“	“
An	An
mar	mar
sin	sin
é	é
?	?
”	”
arsa	arsa
an	an
garsún	garsún
go	go
díombáidheach	díomách
.	.
\n	\n
“	“
Cheapas	Cheap mé
gur	gur
ag	ag
eitilt	eitilt
a	a
bhíos	bhí mé
.	.
Cad	Cad
a	a
dhéanfaimíd	dhéanfaimid
\n	\n
anois	anois
?	?
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Sé	Sé
chéad	chéad
rud	rud
atá	atá
le	le
déanamh	déanamh
agat-sa	agatsa
,	,
a	a
mhic	mhic
ó	ó
,	,
ná	ná
\n	\n
tú	tú
féin	féin
a	a
nighe	ní
sa	sa
tsruthán	sruthán
san	sin
thall	thall
.	.
Níor	Níor
nighis	nigh tú
tú	tú
féin	féin
\n	\n
le	le
mí	mí
.	.
”	”
\n	\n
\n	\n
“	“
Ní	Ní
ró-shlachtmhar	róshlachtmhar
atá	atá
aon	aon
duine	duine
againn	againn
,	,
”	”
arsa	arsa
\n	\n
Seán	Seán
.	.
“	“
Ní	Ní
dhéanfaidh	dhéanfaidh
sé	sé
aon	aon
díoghbháil	díobháil
dúinn	dúinn
sinn	sinn
féin	féin
\n	\n
a	a
thomadh	thumadh
i n-uisce	in uisce
an	an
tsrutháin	tsrutháin
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
fearra	fearr
dhúinn	dúinn
malairt	malairt
éadaigh	éadaigh
a	a
chur	chur
orainn	orainn
\n	\n
féin	féin
,	,
leis	leis
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
ar	ar
eagla	eagla
go	go
gceapfadh	gceapfadh
muin	muin
-	-
\n	\n
tear	tear
na	na
háite	háite
seo	seo
gur	gur
dream	dream
barbruithe	barbruithe
salach	salach
sinn	sinn
.	.
”	”
\n	\n
\n	\n
Fuaireadar	Fuaireadar
a	a
gcuid	gcuid
bagáiste	bagáiste
as	as
an	an
gcábán	gcábán
agus	agus
\n	\n
anonn	anonn
leo	leo
chun	chun
an	an
tsrutháin	tsrutháin
.	.
\n	\n
\n	\n
“	“
Tá	Tá
tart	tart
orm-sa	ormsa
,	,
”	”
arsa	arsa
Brian	Brian
agus	agus
do	do
chrom	chrom
sé	sé
\n	\n
síos	síos
chun	chun
deoch	deoch
d'ól	d'ól
.	.
\n	\n
\n	\n
“	“
Go	Go
réidh	réidh
,	,
a	a
gharsúin	gharsúin
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
go	go
ndéanfad	ndéanfaidh mé
\n	\n
an	an
t-uisce	t-uisce
a	a
thástáil	thástáil
ar	ar
eagla	eagla
aon	aon
cheimicidheacht	cheimicidheacht
a	a
bheith	bheith
\n	\n
ann	ann
a	a
dhéanfadh	dhéanfadh
díoghbháil	díobháil
dúinn	dúinn
.	.
”	”
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
\n	\n
“	“
Fíor-uisce	Fíoruisce
é	é
,	,
”	”
ar	ar
seisean	seisean
i	i
gceann	gceann
tamaillín	tamaillín
.	.
\n	\n
\n	\n
“	“
Ólaidh	Óla
bhúr	bhur
ndóthain	ndóthain
de	de
.	.
”	”
\n	\n
\n	\n
Do	Do
luigeadar	luigeadar
go	go
léir	léir
ar	ar
bhruach	bhruach
an	an
tsrutháin	tsrutháin
agus	agus
\n	\n
d'óladar	d'óladar
a	a
ndóthain	ndóthain
de'n	den
uisce	uisce
.	.
D'bhí	D'bhí
fuaime	fuaime
ann	ann
go	go
mór	mór
\n	\n
ná	ná
aon	aon
uisce	uisce
d'ár	dár
bhlais	bhlais
Brian	Brian
riamh	riamh
.	.
Bhaineadar	Bhaineadar
díobh	díobh
\n	\n
iompa	umpu
agus	agus
do	do
shnámhadar	shnámhadar
sa	sa
tsruthán	sruthán
.	.
Nuair	Nuair
a	a
bhí	bhí
sé	sé
\n	\n
nighte	nite
glan	glan
do	do
rith	rith
Brian	Brian
síos	síos
suas	suas
ar fuaid	ar fud
na	na
páirce	páirce
,	,
\n	\n
agus	agus
gach	gach
aon	aon
léim	léim
á	á
caitheamh	caitheamh
aige	aige
fan	fan
na	na
talmhan	talún
agus	agus
\n	\n
i n-áirde	in airde
san	san
aer	aer
.	.
\n	\n
\n	\n
“	“
Níl	Níl
fear	fear
ar	ar
domhan	domhan
a	a
léimfeadh	léimfeadh
chomh	chomh
hárd	hard
san	sin
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Níl	Níl
duine	duine
ar	ar
bith	bith
a	a
raghadh	rachadh
chomh	chomh
fada	fada
san	san
\n	\n
sa	sa
léim	léim
reatha	reatha
,	,
”	”
ar	ar
seisean	seisean
,	,
ar	ar
ball	ball
beag	beag
,	,
agus	agus
a	a
chroidhe	chroí
\n	\n
lán	lán
d'áthas	d'áthas
agus	agus
d'aoibhneas	d'aoibhneas
.	.
\n	\n
\n	\n
“	“
Is	Is
fearra	fearr
dhúinn	dúinn
an	an
t-eiteallán	t-eitleán
a	a
chur	chur
i	i
bhfolach	bhfolach
fé sna	faoi na
\n	\n
crannaibh	crainn
annsan	ansin
thall	thall
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
“	“
go	go
dtí	dtí
go	go
\n	\n
gcuirfimíd	gcuirfimid
aithne	aithne
ar	ar
mhuintir	mhuintir
na	na
háithe	háithe
.	.
B'fhéidir	B'fhéidir
nách	nach
\n	\n
aon	aon
deagh-fhuadar	dea-fhuadar
a	a
bheadh	bheadh
fútha	fúthu
agus	agus
go	go
mbeadh	mbeadh
orainn	orainn
\n	\n
glanadh	glanadh
linn	linn
as	as
an	an
áit	áit
go	go
tapaidh	tapa
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
maith	maith
an	an
cuimhneamh	cuimhneamh
é	é
sin	sin
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
Eiteallán	Eitleán
mór	mór
a	a
bhí	bhí
ann	ann
,	,
ach	ach
thoisc	thoisc
a	a
éadhtruime	éadhtruime
a	a
bhí	bhí
\n	\n
gach	gach
éinní	aon ní
ar	ar
Mhanannán	Mhanannán
,	,
d'éirigh	d'éirigh
leis	leis
an	an
dtriúr	dtriúr
aca	acu
é	é
\n	\n
dh'árdach	a ardú
leo	leo
ar	ar
a	a
nguailníbh	nguaillí
agus	agus
é	é
chur	chur
i	i
bhfolach	bhfolach
fé	faoi
scáth	scáth
\n	\n
na	na
gcrann	gcrann
.	.
Crainn	Crainn
mhóra	mhóra
ab	ab
eadh	ea
iad	iad
de	de
shaghas	shaghas
ná	ná
\n	\n
feictear	feictear
ar	ar
an	an
saoghal	saol
seo	seo
,	,
agus	agus
duilliúr	duilliúr
tiugh	tiubh
ioldathach	ildathach
ortha	orthu
.	.
\n	\n
\n	\n
Bhí	Bhí
Brian	Brian
ag	ag
féachaint	féachaint
ortha	orthu
ag	ag
árdú	ardú
an	an
eitealláin	eitleáin
\n	\n
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
leo	leo
,	,
agus	agus
a	a
bhéal	bhéal
ar	ar
leathadh	leathadh
aige	aige
le	le
hiongnadh	hionadh
agus	agus
le	le
\n	\n
halltacht	halltacht
.	.
\n	\n
“	“
An	An
amhlaidh	amhlaidh
ná fuil	nach bhfuil
aon	aon
mheádhchan	mheáchan
san	san
eiteallán	eitleán
?	?
”	”
\n	\n
\n	\n
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
“	“
Ní	Ní
mór	mór
é	é
,	,
”	”
\n	\n
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Is	Is
iongantach	iontach
an	an
áit	áit
é	é
,	,
”	”
arsa	arsa
an	an
garsún	garsún
.	.
\n	\n
“	“
Chífidh	bhFeicfidh
iongantaisí	iontais
is	is
mó	mó
ná	ná
san	sin
sul a	sula
mbeir	mbeidh tú
puinn	puinn
\n	\n
níos	níos
sine	sine
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
“	“
Téanaigh	Téanaigh
oraibh	oraibh
,	,
”	”
ar	ar
\n	\n
seisean	seisean
leis	leis
an	an
mbeirt	mbeirt
eile	eile
.	.
“	“
Tugaimís	Tugaimis
aghaidh	aghaidh
ar	ar
an	an
\n	\n
gcathair	gcathair
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
an	an
chathair	chathair
breis	breis
is	is
míle	míle
uatha	uathu
,	,
ach	ach
toisc	toisc
a	a
éadtruime	éadroime
\n	\n
a	a
bhíodar	bhíodar
,	,
níor	níor
bhain	bhain
sé	sé
cúig	cúig
nóimit	nóiméad
díobh	díobh
teacht	teacht
comhgarach	cóngarach
di	di
.	.
\n	\n
\n	\n
Bhí	Bhí
brat	brat
de	de
bhláthanna	bhláthanna
cumhartha	cumhra
fé n-a	faoina
gcosaibh	gcosa
agus	agus
gach	gach
\n	\n
aon	aon
dath	dath
fé'n	faoin
spéir	spéir
ortha	orthu
,	,
agus	agus
anois	anois
is	is
arís	arís
chídís	d'fheicidís
éin	éin
\n	\n
gheala	gheala
ioldathacha	ildathacha
ag	ag
sceinnt	sceinnt
isteach	isteach
is	is
amach	amach
tré	trí
ghéagaibh	ghéaga
\n	\n
na	na
gcrann	gcrann
.	.
Bhí	Bhí
Brian	Brian
ag	ag
rith	rith
rómpa	rompu
amach	amach
agus	agus
gach	gach
aon	aon
\n	\n
phoc-léim	phocléim
á	á
caitheamh	caitheamh
aige	aige
le	le
háthas	háthas
agus	agus
le	le
héadtruime	héadroime
\n	\n
cuirp	corp
.	.
Baineadh	Baineadh
leagadh	leagan
as	as
go	go
hobann	tobann
.	.
Tógadh	Tógadh
leis	leis
\n	\n
agus	agus
do	do
síneadh	síneadh
ar	ar
shlait	shlat
a	a
dhroma	dhroma
é	é
.	.
D'éirigh	D'éirigh
sé	sé
go	go
\n	\n
tapaidh	tapa
agus	agus
d'fhéach	d'fhéach
ar	ar
an dtalamh	an talamh
agus	agus
árd-iongnadh	ardionadh
\n	\n
air	air
.	.
Bhí	Bhí
an	an
triúr	triúr
eile	eile
tagaithe	tagtha
suas	suas
chuige	chuige
fé'n	faoin
dtráth	dtráth
san	san
.	.
\n	\n
\n	\n
“	“
Bhfuilir	bhFuil tú
gortuighthe	gortaithe
,	,
a	a
mhic	mhic
?	?
”	”
arsa	arsa
an	an
réaltóir	réaltóir
leis	leis
.	.
\n	\n
\n	\n
Nílim	Nílim
gortuighthe	gortaithe
i n-aon	in aon
chor	chor
,	,
ach	ach
ní	ní
fheadar	fheadar
ó	ó
thalamh	thalamh
\n	\n
an	an
domhan	domhan
cad	cad
a	a
leag	leag
mé	mé
.	.
\n	\n
\n	\n
“	“
Rud	Rud
éigin	éigin
a	a
bhain	bhain
barra-thuisle	barrthuisle
asat	asat
,	,
is	is
dócha	dócha
,	,
”	”
\n	\n
\n	\n
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
Níl	Níl
éinní	aon ní
annso	anseo
a	a
bhainfeadh	bhainfeadh
barra-thuisle	barrthuisle
asam	asam
,	,
”	”
\n	\n
\n	\n
arsa	arsa
Brian	Brian
.	.
“	“
Is	Is
amhlaidh	amhlaidh
a	a
chrith	chrith
an	an
fód	fód
fé'm	fé'm
chosaibh	chosa
\n	\n
agus	agus
do chaith	chaith
sé	sé
siar	siar
ar	ar
fhleasc	fhleasc
mo	mo
dhroma	dhroma
mé	mé
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
ait	ait
é	é
sin	sin
,	,
”	”
arsa	arsa
Seán	Seán
,	,
agus	agus
thug	thug
sé	sé
coiscéim	coiscéim
\n	\n
chun	chun
tosaigh	tosaigh
.	.
Ní	Ní
túisce	túisce
dhein	rinne
ná	ná
tógadh	tógadh
leis	leis
agus	agus
caitheadh	caitheadh
\n	\n
siar	siar
ar	ar
chúl	chúl
a	a
chinn	chinn
ar	ar
an dtalamh	an talamh
é	é
.	.
Bhí	Bhí
sé	sé
ar	ar
a	a
bonnaibh	boinn
\n	\n
arís	arís
ar	ar
an	an
bpuinnte	bpointe
.	.
\n	\n
\n	\n
“	“
Tá	Tá
an	an
ceart	ceart
ag	ag
an	an
ngarsún	ngarsún
,	,
”	”
ar	ar
seisean	seisean
agus	agus
é	é
\n	\n
ag	ag
cuimilt	cuimilt
láimhe	láimhe
de	de
chúl	chúl
a	a
chinn	chinn
.	.
“	“
Tá	Tá
rud	rud
éigin	éigin
ait	ait
sa	sa
\n	\n
talamh	talamh
.	.
”	”
\n	\n
\n	\n
Bhain	Bhain
an	an
bheirt	bheirt
eile	eile
triail	triail
as	as
,	,
ach	ach
ní	ní
túisce	túisce
a	a
chuiridís	chuiridís
\n	\n
a	a
gcosa	gcosa
thar	thar
an	an
áit	áit
ina	ina
rabhadar	rabhadar
ná	ná
caithtí	caití
siar	siar
ar	ar
chúl	chúl
\n	\n
a	a
gcinn	gcinn
iad	iad
.	.
\n	\n
\n	\n
\n	\n
“	“
Bead-sa	Beidh mise
suas	suas
leis	leis
,	,
”	”
arsa	arsa
Seán	Seán
i	i
gceann	gceann
tamaill	tamaill
,	,
\n	\n
“	“
pé	pé
nidh	ní
é	é
.	.
”	”
\n	\n
\n	\n
Do	Do
chúluigh	chúlaigh
sé	sé
siar	siar
uatha	uathu
agus	agus
thug	thug
léim	léim
ruthaigh	ruthaigh
fé'n	faoin
\n	\n
áit	áit
.	.
Do	Do
ghluais	ghluais
sé	sé
tríd	tríd
an	an
aer	aer
go	go
breágh	breá
éadtrom	éadrom
seolta	seolta
\n	\n
go	go
dtí	dtí
go dtáinig	gur tháinig
sé	sé
ós cionn	os cionn
na	na
háite	háite
mar	mar
leagadh	leagadh
chéana	cheana
é	é
.	.
\n	\n
\n	\n
Leis	Leis
sin	sin
do	do
baineadh	baineadh
stad	stad
as	as
,	,
do	do
caitheadh	caitheadh
siar	siar
é	é
agus	agus
do thuit	thit
\n	\n
sé	sé
anuas	anuas
de	de
thurraic	thurraic
.	.
Ba	Ba
dhóigh	dhóigh
le	le
Brian	Brian
gurbh	gurbh
\n	\n
amhlaidh	amhlaidh
a	a
rug	rug
fathach	fathach
mór	mór
do-fheicse	dofheicthe
air	air
agus	agus
gur	gur
theilg	theilg
sé	sé
\n	\n
siar	siar
é	é
,	,
fé	faoi
mar	mar
a	a
chaithfeadh	chaithfeadh
garsún	garsún
liatróid	liatróid
uaidh	uaidh
.	.
D'éirigh	D'éirigh
\n	\n
Seán	Seán
agus	agus
d'fhéach	d'fhéach
suas	suas
san	san
aer	aer
agus	agus
síos	síos
chun	chun
na	na
talmhan	talún
.	.
\n	\n
\n	\n
“	“
Sin	Sin
é	é
an	an
nidh	ní
is	is
iongantaighe	iontaí
d'á	dá
bhfeaca	bhfaca
riamh	riamh
,	,
”	”
ar	ar
\n	\n
seisean	seisean
.	.
“	“
Mhothuigheas	Mhothaigh mé
mar	mar
a	a
bheadh	bheadh
comhacht	cumhacht
éigin	éigin
ag	ag
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
\n	\n
bualadh	bualadh
im'	i mo
choinnibh	choinne
agus	agus
am'	i mo
theilgean	theilgean
siar	siar
le	le
fórsa	fórsa
.	.
Mara	Mara
\n	\n
mbeadh	mbeadh
a	a
éadtruime	éadroime
atáim	atáim
,	,
gortóchthaí	gortóchthaí
mé	mé
.	.
”	”
\n	\n
\n	\n
“	“
Is	Is
léir	léir
ná fuil	nach bhfuil
aon	aon
dul	dul
thairis	thar
an	an
áit	áit
seo	seo
againn	againn
,	,
”	”
\n	\n
\n	\n
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
\n	\n
“	“
Tá	Tá
bóthar	bóthar
annsan	ansin
thíos	thíos
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
Tugaimís	Tugaimis
aghaidh	aghaidh
ar	ar
an	an
mbóthar	mbóthar
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
“	“
B'fhéidir	B'fhéidir
ná fuil	nach bhfuil
cead	cead
ag	ag
daoine	daoine
dul	dul
comhgarach	cóngarach
don	don
\n	\n
chathair	chathair
tré sna	trí na
páirceanna	páirceanna
.	.
”	”
\n	\n
\n	\n
Ní	Ní
raibh	raibh
claidhe	claí
ná	ná
sconnsa	sconsa
ar	ar
thaobh	thaobh
an	an
bhóthair	bhóthair
,	,
ná	ná
ní	ní
\n	\n
de	de
chlocha	chlocha
cruadha	crua
a	a
bhí	bhí
sé	sé
déanta	déanta
,	,
ach	ach
de	de
shubstaint	shubstaint
bhog	bhog
ar	ar
\n	\n
nós	nós
ruibéir	rubair
.	.
\n	\n
\n	\n
“	“
Is	Is
breágh	breá
an	an
bóthar	bóthar
é	é
seo	seo
,	,
”	”
arsa	arsa
Seán	Seán
.	.
“	“
Thá	Tá
sé	sé
\n	\n
chomh	chomh
bog	bog
le	le
brat	brat
úrláir	urláir
.	.
Ní	Ní
thiocfadh	thiocfadh
tuirse	tuirse
ar	ar
dhuine	dhuine
dá	dá
\n	\n
mbeadh	mbeadh
sé	sé
ag	ag
siubhal	siúl
air	air
go	go
fhdeo	fhdeo
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
daoine	daoine
chughainn	chugainn
ar	ar
an	an
mbóthar	mbóthar
,	,
”	”
arsa	arsa
Máirtín	Máirtín
.	.
\n	\n
“	“
Is	Is
suarach	suarach
mhion	mhion
an	an
sórd	sórt
daoinesh	daoinesh
iad	iad
,	,
”	”
arsa	arsa
Brian	Brian
.	.
\n	\n
“	“
Leanbhaí	Leanaí
iad	iad
,	,
is	is
dóigh	dóigh
liom	liom
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
Bhí	Bhí
an	an
ceart	ceart
aige	aige
.	.
Dáréag	Dáréag
éigin	éigin
leanbh	leanbh
a	a
bhí	bhí
ann	ann
.	.
\n	\n
\n	\n
Bhí	Bhí
éadaighe	éadaí
geala	geala
ortha	orthu
agus	agus
gan	gan
brat	brat
ná	ná
falaing	falaing
ar	ar
aon	aon
\n	\n
duine	duine
aca	acu
.	.
Do	Do
chasadar	chasadar
isteach	isteach
sa	sa
pháirc	pháirc
ar leath-taoibh	ar leataobh
\n	\n
an	an
bhóthair	bhóthair
agus	agus
do	do
chromadar	chromadar
ar	ar
shúgradh	shúgradh
dhóibh	dóibh
féin	féin
.	.
Iad	Iad
\n	\n
ag béicigh	ag béicíl
agus	agus
ag	ag
liúraigh	liúrach
chun	chun
a	a
chéile	chéile
mar	mar
a	a
bheadh	bheadh
leanbhaí	leanaí
\n	\n
saoghalta	saolta
.	.
Do	Do
stad	stad
an	an
ceathrar	ceathrar
chun	chun
éisteacht	éisteacht
leo	leo
.	.
Bhí	Bhí
\n	\n
glórtha	glórtha
binne	binne
caola	caola
aca	acu
ach	ach
toisc	toisc
a	a
éadtruime	éadroime
a	a
bhí	bhí
an	an
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
\n	\n
t-aer	t-aer
d'fhéadfaidís	d'fhéadfaidís
gach	gach
aon	aon
nidh	ní
a	a
chloisint	chloisteáil
go	go
soiléir	soiléir
.	.
\n	\n
Má	Má
chualadar	chualadar
,	,
níor	níor
thuigeadar	thuigeadar
.	.
\n	\n
\n	\n
“	“
Ní	Ní
haon	haon
teanga	teanga
saogalta	saogalta
í	í
sin	sin
atá	atá
aca	acu
,	,
”	”
arsa	arsa
\n	\n
Máirtín	Máirtín
i	i
gceann	gceann
tamaill	tamaill
.	.
\n	\n
\n	\n
“	“
Raghad-sa	Rachaidh mise
anonn	anonn
chúcha	chucu
,	,
”	”
arsa	arsa
Brian	Brian
,	,
“	“
agus	agus
déanfad	déanfaidh mé
\n	\n
comharthaí	comharthaí
leo	leo
agus	agus
b'fhéidir	b'fhéidir
go	go
dtuigfidís	dtuigfidís
mé	mé
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
go	go
maith	maith
,	,
a	a
mhic	mhic
,	,
”	”
arsa	arsa
an	an
réaltóir	réaltóir
.	.
\n	\n
\n	\n
Ar	Ar
aghaidh	aghaidh
le	le
Brian	Brian
i	i
dtreo	dtreo
na	na
leanbhaí	leanaí
,	,
ach	ach
ní	ní
raibh	raibh
an	an
\n	\n
tarna	dara
coiscéim	coiscéim
tugtha	tugtha
aige	aige
nuair	nuair
do	do
síneadh	síneadh
siar	siar
i	i
lár	lár
an	an
\n	\n
bhóthair	bhóthair
é	é
díreach	díreach
mar	mar
do	do
síneadh	síneadh
sa	sa
pháirc	pháirc
é	é
.	.
Do dhein	Rinne
sé	sé
an	an
\n	\n
tarna	dara
hiarracht	hiarracht
ar	ar
dhul	dhul
ar	ar
aghaidh	aghaidh
agus	agus
an	an
tríomhadh	tríú
\n	\n
hiarracht	hiarracht
agus	agus
an	an
cheathrú	cheathrú
hiarracht	hiarracht
,	,
ach	ach
do	do
leagadh	leagadh
arís	arís
is	is
arís	arís
\n	\n
eile	eile
é	é
,	,
go	go
dtí	dtí
go	go
raibh	raibh
sé	sé
cráidhte	cráite
brúighte	brúite
bascaithe	basctha
.	.
Do	Do
\n	\n
chruinnigh	chruinnigh
na	na
leanbhaí	leanaí
le	le
chéile	chéile
tamall	tamall
uaidh	uaidh
agus	agus
iad	iad
ag	ag
\n	\n
scigireacht	scigireacht
gháiridhe	gháire
fé	faoi
,	,
díreach	díreach
mar	mar
a	a
bheadh	bheadh
scata	scata
de	de
\n	\n
leanbhaí	leanaí
saoghalta	saolta
ag	ag
gáiridhe	gáire
fé	faoi
chleasuidhe	chleasaí
,	,
lá	lá
aonaigh	aonaigh
.	.
\n	\n
\n	\n
D'éirigh	D'éirigh
Brian	Brian
de'n	den
talamh	talamh
tar	tar
éis	éis
an	an
chúigiú	chúigiú
leagadh	leagan
\n	\n
a	a
bhaint	bhaint
as	as
,	,
agus	agus
thug	thug
aghaidh	aghaidh
iortha	iortha
go	go
feargach	feargach
.	.
Bhí	Bhí
garsún	garsún
\n	\n
d'á	dá
aoirde	airde
féin	féin
ortha	orthu
,	,
agus	agus
is	is
leis	leis
sin	sin
a	a
labhair	labhair
sé	sé
.	.
\n	\n
\n	\n
“	“
Mara	Mura
stadann	stadann
tú	tú
de'n	den
scigireacht	scigireacht
san	sin
,	,
a	a
phleidhce	phleidhce
\n	\n
amadáin	amadáin
,	,
”	”
ar	ar
seisean	seisean
,	,
“	“
brisfidh	brisfidh
mé	mé
do	do
phus	phus
.	.
”	”
\n	\n
\n	\n
Níor dhein	Ní dhearna
an	an
garsún	garsún
eile	eile
ach	ach
scairt	scairt
mhór	mhór
gháiridhe	gháire
\n	\n
chur	chur
as	as
.	.
\n	\n
\n	\n
“	“
Troid	Troid
atá	atá
uait	uait
,	,
”	”
arsa	arsa
Brian	Brian
,	,
agus	agus
do	do
chrom	chrom
ar	ar
a	a
\n	\n
chasóig	chasóg
a	a
bhaint	bhaint
de	de
.	.
Rug	Rug
a	a
athair	athair
ar	ar
ghualainn	ghualainn
air	air
.	.
\n	\n
\n	\n
___MANANPH_00008___	___MANANPH_00008___
\n	\n
\n	\n
“	“
Go	Go
