source	target
suic	soic
sin	sin
an	an
talamh	talamh
a	a
pholladh	pholladh
,	,
\n	\n
díreach	díreach
mar	mar
a	a
dheineann	dhéanann
taráchair	taráchair
adhmad	adhmad
a	a
pholladh	pholladh
.	.
Is	Is
\n	\n
féidir	féidir
do'n	don
inneall	inneall
san	san
dul	dul
tré	trí
chliathán	chliathán
cnuic	cnoic
agus	agus
\n	\n
gluaiseacht	gluaiseacht
fé'n	faoin
dtalamh	dtalamh
pé	pé
fhaid	fhaid
is	is
mian	mian
leis	leis
an	an
té	té
a	a
\n	\n
bhíonn	bhíonn
ina	ina
bhun	bhun
.	.
”	”
\n	\n
\n	\n
___MANANPH_00002___	___MANANPH_00002___
\n	\n
\n	\n
“	“
Agus	Agus
cad	cad
é	é
an fhaid	an fad
síos	síos
a	a
ragadh	rachadh
sé	sé
?	?
”	”
\n	\n
\n	\n
“	“
Raghadh	Rachadh
sé	sé
pé	pé
fhaid	fhaid
síos	síos
is	is
mian	mian
leis	leis
an	an
té	té
a	a
bhíonn	bhíonn
\n	\n
á	á
thiomáint	thiomáint
,	,
ach	ach
gan	gan
carraigreacha	carraigeacha
nó	nó
miotail	miotail
chruadha	chrua
do	do
\n	\n
bheith	bheith
sa	sa
tslighe	tslí
roimis	roimhe
.	.
Ní	Ní
féidir	féidir
dó	dó
an	an
charraig	charraig
a	a
pholladh	pholladh
,	,
\n	\n
ach	ach
pollann	pollann
sé	sé
an	an
chré	chré
amhail	amhail
is	is
ná beadh	nach mbeadh
innte	inti
ach	ach
ím	im
.	.
”	”
\n	\n
\n	\n
“	“
Cad	Cad
a	a
dheineann	dhéanann
sé	sé
leis	leis
an	an
gcré	gcré
a	a
bhogann	bhogann
sé	sé
ar	ar
a	a
\n	\n
shlighe	shlí
roimis	roimhe
?	?
”	”
\n	\n
\n	\n
“	“
Súghann	Súnn
sé	sé
an	an
chré	chré
isteach	isteach
tré sna	trí na
píopáin	píopáin
seo	seo
,	,
\n	\n
féach	féach
,	,
agus	agus
steallann	steallann
sé	sé
amach	amach
laistiar	laistiar
de	de
arís	arís
í	í
.	.
An	An
\n	\n
pPoll	pPoll
a	a
dheineann	dhéanann
sé	sé
sa	sa
talamh	talamh
dúnann	dúnann
sé	sé
ina	ina
dhiaidh	dhiaidh
é	é
sa	sa
\n	\n
tslighe	tslí
is	is
ná beadh	nach mbeadh
fhios	fhios
ag	ag
éinne	aon duine
gur	gur
ghaibh	ghabh
sé	sé
an	an
treo	treo
riamh	riamh
.	.
”	”
\n	\n
\n	\n
“	“
An	An
té	té
a	a
chuimhnigh	chuimhnigh
ar	ar
an	an
inneall	inneall
san	sin
ní	ní
miste	miste
fear	fear
\n	\n
cliste	cliste
éirimeamhail	éirimiúil
a	a
thabhairt	thabhairt
air	air
,	,
ach	ach
ní	ní
thuigim	thuigim
fós	fós
cad	cad
é	é
\n	\n
an	an
tairbhe	tairbhe
a	a
dhéanfaidh	dhéanfaidh
sé	sé
domh-sa	domsa
.	.
”	”
\n	\n
\n	\n
“	“
Ná	Ná
tuigeann	tuigeann
tú	tú
gur	gur
féidir	féidir
do'n	don
inneall	inneall
so	seo
dul	dul
\n	\n
isteach	isteach
sa	sa
chathair	chathair
gan	gan
crios	crios
na	na
haibhléise	haibhléise
do	do
dhéanamh	dhéanamh
aon	aon
\n	\n
díoghbhála	díobhála
dhó	dhó
.	.
An	An
fear	fear
a	a
bheadh	bheadh
istigh	istigh
san	san
inneall	inneall
so	seo
\n	\n
bheadh	bheadh
sé	sé
beag	beag
beann	beann
ar	ar
an	an
Árd-Mhaighistir	Árd-Mhaighistir
agus	agus
ar	ar
a	a
\n	\n
ghléasanna	ghléasanna
cosanta	cosanta
.	.
Ní	Ní
théigheann	théann
sruthán	sruthán
na	na
haibhléise	haibhléise
\n	\n
thar	thar
sé	sé
troighthe	troithe
fé	faoi
thalamh	thalamh
.	.
An	An
té	té
go	go
mbeadh	mbeadh
an	an
t-inneall	t-inneall
\n	\n
so	seo
aige	aige
ní	ní
bheadh	bheadh
le	le
déanamh	déanamh
aige	aige
ach	ach
dul	dul
níos	níos
doimhne	doimhne
ná	ná
\n	\n
san	sin
,	,
agus	agus
ní	ní
bheadh	bheadh
a	a
bhac	bhac
air	air
teacht	teacht
aníos	aníos
pé	pé
ball	ball
inar	inar
\n	\n
mhian	mhian
leis	leis
.	.
Tá	Tá
slighe	slí
istigh	istigh
ann	ann
do	do
neart	neart
fear	fear
agus	agus
arm	arm
.	.
\n	\n
Níl	Níl
agat	agat
ach	ach
an	an
focal	focal
a	a
rádh	rá
agus	agus
tabharfaidh	tabharfaidh
mo	mo
mháighistir-se	mháighistir-se
\n	\n
na	na
fir	fir
agus	agus
na	na
hairm	hairm
duit	duit
.	.
Tiocfaimíd	Tiocfaimid
aníos	aníos
i	i
lár	lár
na	na
\n	\n
cathrach	cathrach
pé	pé
áit	áit
agus	agus
pé	pé
tráth	tráth
is	is
oireamhnaighe	oiriúnaí
dhuit	duit
.	.
Nuair	Nuair
\n	\n
\n	\n
___MANANPH_00003___	___MANANPH_00003___
\n	\n
a	a
chífear	fheicfear
an	an
t-inneall	t-inneall
so	seo
ag	ag
éirghe	éirí
aníos	aníos
as	as
an dtalamh	an talamh
\n	\n
agus	agus
scata	scata
d'fhearaibh	d'fhir
armtha	armtha
ag	ag
léimt	léim
as	as
,	,
ní	ní
baoghal	baol
go	go
\n	\n
gcuirfidh	gcuirfidh
éinne	aon duine
id'	i do
choinnibh	choinne
.	.
Ní	Ní
bheidh	bheidh
le	le
déanamh	déanamh
agat	agat
ach	ach
\n	\n
gluaiseacht	gluaiseacht
láithreach	láithreach
go	go
Halla	Halla
na	na
hÁrd-Chomhairle	hArdchomhairle
,	,
an	an
\n	\n
tÁrd-Mháighistir	tÁrd-Mháighistir
a	a
chur	chur
chun	chun
báis	báis
agus	agus
an	an
Árd-Chomhairle	Ardchomhairle
\n	\n
go	gur
léir	léir
do	do
ghabháil	ghabháil
sul a	sula
mbeidh	mbeidh
sé	sé
d'uain	d'uain
aca	acu
a	a
meabhair	meabhair
\n	\n
chinn	chinn
a	a
chruinniú	chruinniú
.	.
Déanfair	Déanfaidh tú
tú	tú
féin	féin
a	a
fhógairt	fhógairt
id'	i do
Árd	Ard
-	-
\n	\n
Mháighistir	Mháistir
ar	ar
an	an
gcathair	gcathair
,	,
agus	agus
beidh	beidh
rith	rith
an	an
ráis	rása
leat	leat
as	as
\n	\n
san	sin
amach	amach
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
má	má
éirgheann	éiríonn
liom	liom
mé	mé
féin	féin
a	a
chur	chur
i	i
gceannas	gceannas
\n	\n
ar	ar
an	an
gcathair	gcathair
,	,
”	”
arsa	arsa
Grágó	Grágó
,	,
“	“
cad	cad
é	é
an	an
luach	luach
saothair	saothair
a	a
\n	\n
bheidh	bheidh
ag	ag
teastáil	teastáil
ód'	ó do
mháighistir-se	mháighistir-se
as	as
ucht	ucht
na	na
cabhrach	cabhrach
a	a
\n	\n
thabharfaidh	thabharfaidh
sé	sé
dhom	dom
?	?
"	"
\n	\n
\n	\n
“	“
Níl	Níl
uaidh	uaidh
ach	ach
seilbh	seilbh
d'fháil	d'fháil
ar	ar
na	na
mianaigh	mianaigh
atá	atá
ar	ar
an dtaobh	an taobh
\n	\n
thall	thall
de'n	den
chathair	chathair
.	.
”	”
\n	\n
\n	\n
“	“
Beidh	Beidh
na	na
mianaigh	mianaigh
le	le
fáil	fáil
aige	aige
uaim	uaim
agus	agus
fáilte	fáilte
,	,
\n	\n
má	má
dheineann	dhéanann
an	an
t-inneall	t-inneall
so	seo
an	an
méid	méid
adeir	a deir
tusa	tusa
a	a
dhéanfaidh	dhéanfaidh
\n	\n
sé	sé
.	.
”	”
\n	\n
\n	\n
“	“
Tá	Tá
léarscáil	léarscáil
de'n	den
chathair	chathair
annso	anseo
agam	agam
.	.
Teasbáin	Taispeáin
\n	\n
dom	dom
an	an
áit	áit
is	is
oireamhnaighe	oiriúnaí
dhúinn	dúinn
chun	chun
teacht	teacht
aníos	aníos
ann	ann
,	,
\n	\n
agus	agus
raghad-sa	rachaidh mise
i	i
mbannaí	mbannaí
dhuit	duit
go	go
mbeimíd	mbeimid
ann	ann
pé	pé
tráth	tráth
\n	\n
adeirir	a deir tú
.	.
”	”
\n	\n
\n	\n
Do leag	Leag
Grágó	Grágó
a	a
mhéar	mhéar
ar	ar
an	an
léarscáil	léarscáil
.	.
\n	\n
\n	\n
“	“
Annsúd	Ansiúd
ar	ar
an	an
bhfaithche	bhfaiche
ar	ar
aghaidh	aghaidh
Halla	Halla
na	na
hÁrd-Chomhairle	hArdchomhairle
,	,
an	an
áit	áit
ab	ab
oireamhnaighe	oiriúnaí
,	,
”	”
ar	ar
seisean	seisean
.	.
\n	\n
\n	\n
Dhein	Rinne
an	an
fear	fear
eile	eile
marc	marc
ar	ar
an	an
léarscáil	léarscáil
.	.
\n	\n
\n	\n
___MANANPH_00004___	___MANANPH_00004___
\n	\n
\n	\n
“	“
Déanfar	Déanfar
san	san
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Preabfaimíd	Preabfaimid
aníos	aníos
\n	\n
chughat	chugat
ar	ar
an	an
láthair	láthair
sin	sin
go	go
díreach	díreach
aon	aon
lá	lá
agus	agus
aon	aon
uair	uair
a	a
\n	\n
déarfair	déarfaidh tú
féin	féin
.	.
”	”
\n	\n
\n	\n
“	“
Dá	Dá
luaithe	luaithe
a	a
déanfar	déanfar
é	é
is	is
eadh	ea
is	is
fearr	fearr
é	é
.	.
”	”
\n	\n
\n	\n
“	“
Deintear	Déantar
amáireach	amárach
é	é
,	,
ma's	más
eadh	ea
.	.
Cad	Cad
é	é
an	an
uair	uair
a	a
\n	\n
bheidh	bheidh
an	an
Árd-Chomhairle	Ardchomhairle
cruinnighthe	cruinnithe
le	le
chéile	chéile
in	i
Halla	Halla
\n	\n
na	na
Comhairle	Comhairle
.	.
”	”
\n	\n
\n	\n
“	“
Beidh	Beidh
siad	siad
go	go
léir	léir
ann	ann
um	um
meadhon	meán
lae	lae
.	.
”	”
\n	\n
\n	\n
“	“
Sin	Sin
é	é
an	an
t-am	t-am
dúinn	dúinn
,	,
ma's	más
eadh	ea
.	.
”	”
\n	\n
\n	\n
“	“
Tabharfaidh	Tabharfaidh
tusa	tusa
neart	neart
fear	fear
agus	agus
arm	arm
lean	lean
san	san
\n	\n
inneall	inneall
.	.
”	”
\n	\n
\n	\n
“	“
Tabharfad	Tabharfaidh mé
oiread	oiread
liom	liom
agus	agus
a	a
bheidh	bheidh
slighe	slí
ann	ann
dóibh	dóibh
.	.
\n	\n
Ní	Ní
mórán	mórán
fear	fear
is	is
gádh	gá
dhúinn	dúinn
.	.
Beidh	Beidh
oiread	oiread
san	san
scannartha	scannartha
\n	\n
ar	ar
gach	gach
éinne	aon duine
scata	scata
d'fhearaibh	d'fhir
armtha	armtha
d'éirghe	d'éirí
aníos	aníos
as	as
an dtalamh	an talamh
\n	\n
chúcha	chucu
,	,
ná	ná
cuimhneochaidh	cuimhneoidh
duine	duine
ar	ar
bith	bith
ar	ar
chur	chur
inár	inár
\n	\n
gcoinnibh	gcoinne
.	.
Agus	Agus
ná	ná
dubhrais	dúirt tú
liom	liom
go	go
bhfuil	bhfuil
cuid	cuid
de sna	de na
\n	\n
hoifigigh	hoifigigh
fábharach	fabhrach
leat	leat
agus	agus
go ngeobhaidh	go bhfaighidh
siad	siad
páirt	páirt
leat	leat
\n	\n
ach	ach
an	an
focal	focal
d'fháil	d'fháil
?	?
”	”
\n	\n
\n	\n
“	“
Is	Is
fíor	fíor
san	san
.	.
Labharfad	Labhróidh mé
leo	leo
anocht	anocht
.	.
”	”
\n	\n
\n	\n
“	“
Bí	Bí
san	san
áit	áit
sin	sin
romhainn	romhainn
um	um
meadhon	meán
lae	lae
amáireach	amárach
,	,
”	”
\n	\n
agus	agus
do leag	leag
sé	sé
a	a
mhéar	mhéar
arís	arís
ar	ar
an	an
léarscáil	léarscáil
,	,
“	“
tú	tú
féin	féin
\n	\n
agus	agus
pé	pé
neart	neart
fear	fear
is	is
féidir	féidir
leat	leat
a	a
chruinniú	chruinniú
agus	agus
\n	\n
geallaim-se	geallaimse
dhuit	duit
ná	ná
tógfaidh	tógfaidh
sé	sé
i	i
bhfad	bhfad
uait	uait
tú	tú
féin	féin
a	a
\n	\n
chur	chur
i	i
gceannas	gceannas
na	na
cathrach	cathrach
.	.
”	”
\n	\n
\n	\n
“	“
Bíodh	Bíodh
ina	ina
mhargadh	mhargadh
,	,
”	”
arsa	arsa
Grágó	Grágó
.	.
\n	\n
\n	\n
___MANANPH_00005___	___MANANPH_00005___
\n	\n
\n	\n
“	“
Go	Go
maith	maith
,	,
”	”
arsa	arsa
an	an
fear	fear
eile	eile
.	.
“	“
Raghad	Rachaidh mé
thar n-ais	ar ais
\n	\n
láithreach	láithreach
chun	chun
mo	mo
mháighistir	mháistir
leis	leis
an	an
scéal	scéal
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
raghad-sa	rachaidh mise
láithreach	láithreach
chun	chun
cainte	cainte
le	le
hoifigigh	hoifigigh
\n	\n
an	an
airm	airm
.	.
Tá	Tá
beirt	beirt
de sna	de na
Captaoin	Captaein
fábharach	fabhrach
liom	liom
agus	agus
\n	\n
is	is
dóigh	dóigh
leo	leo
go	go
ndéanfaidh	ndéanfaidh
a	a
gcuid	gcuid
fear	fear
pé	pé
nidh	ní
a	a
déarfaidh	déarfaidh
\n	\n
siad	siad
leo	leo
a	a
dhéanamh	dhéanamh
.	.
Caithfead	Caithfidh mé
filleadh	filleadh
ar	ar
an	an
gcathair	gcathair
\n	\n
anois	anois
sul a	sula
mbeidh	mbeidh
sé	sé
ró-dhéanach	ródhéanach
san	san
oidhche	oíche
,	,
ar	ar
eagla	eagla
\n	\n
aon	aon
droch-amhras	drochamhras
a	a
bheith	bheith
ag	ag
éinne	aon duine
orm	orm
.	.
Ceaptar	Ceaptar
gur	gur
ar	ar
\n	\n
thóir	thóir
na	na
bpeidhleacán	bhféileacán
a	a
thángas	tháinig mé
amach	amach
annso	anseo
anocht	anocht
,	,
”	”
agus	agus
\n	\n
do chuir	chuir
sé	sé
dranna-gháire	dranna-gháire
as	as
.	.
“	“
Déanfad	Déanfaidh mé
tóiridheacht	tóraíocht
\n	\n
ar	ar
pheidhleacán	fhéileacán
mhór	mhór
ghroidhe	ghroí
amáireach	amárach
,	,
agus	agus
nuair	nuair
a	a
\n	\n
bhéarfad-sa	tabharfaidh mise
greim	greim
air	air
deirim-se	deirimse
leat	leat
nách	nach
bog	bog
a	a
imtheochaidh	imeoidh
\n	\n
sé	sé
uaim	uaim
.	.
Ní	Ní
hí	hí
íde	íde
an	an
pheidhleacáin	fhéileacáin
a	a
gheobhaidh	gheobhaidh
sé	sé
uaim	uaim
,	,
\n	\n
ach	ach
íde	íde
an	an
fhranncaigh	fhrancaigh
,	,
”	”
agus	agus
do	do
nocht	nocht
sé	sé
a	a
fhiacla	fhiacla
agus	agus
\n	\n
tháinig	tháinig
droch-sheasamh	drochsheasamh
ina	ina
shúile	shúile
agus	agus
é	é
ag	ag
rádh	rá
na	na
cainte	cainte
sin	sin
.	.
\n	\n
\n	\n
“	“
Bead-sa	Beidh mise
ag	ag
imtheacht	imeacht
,	,
”	”
arsa	arsa
an	an
fear	fear
eile	eile
,	,
agus	agus
\n	\n
do tharraing	tharraing
sé	sé
gléas	gléas
as	as
a	a
phóca	phóca
agus	agus
do	do
bhrúigh	bhrúigh
i gcoinnibh	i gcoinne
\n	\n
taoibhe	taoibh
an	an
innill	innill
é	é
.	.
Leis	Leis
sin	sin
d'oscail	d'oscail
an	an
chomhla	chomhla
agus	agus
do	do
\n	\n
shuidh	shuigh
an	an
fear	fear
isteach	isteach
ann	ann
.	.
\n	\n
\n	\n
“	“
Sin	Sin
rud	rud
nár	nár
mhínighis	mhínigh tú
fós	fós
dom	dom
,	,
”	”
arsa	arsa
Grágó	Grágó
.	.
“	“
Conus	Conas
\n	\n
a	a
oscluigheann	osclaíonn
tú	tú
an	an
chomhla	chomhla
san	sin
agus	agus
gan	gan
eochair	eochair
ná	ná
\n	\n
hannla	hanla
agat	agat
chuige	chuige
?	?
”	”
\n	\n
\n	\n
“	“
Le	Le
hadhmannas	feidhmeannas
is	is
eadh	ea
oscluightear	osclaítear
í	í
,	,
”	”
arsa	arsa
an	an
\n	\n
fear	fear
eile	eile
.	.
“	“
Níl	Níl
le	le
déanamh	déanamh
ach	ach
an	an
t-adhmannas	feidhmeannas
a	a
bhrúghadh	bhrú
\n	\n
i gcoinnibh	i gcoinne
na	na
comhlann	comhlann
agus	agus
tagann	tagann
sí	sí
leat	leat
.	.
Ní	Ní
fada	fada
a	a
\n	\n
sheasóchadh	sheasfadh
hannla	hanla
dá	dá
mbeadh	mbeadh
sé	sé
ag	ag
gobadh	gobadh
amach	amach
ó	ó
thaobh	thaobh
\n	\n
\n	\n
___MANANPH_00006___	___MANANPH_00006___
\n	\n
an	an
innill	innill
agus	agus
é	é
ag	ag
treabhadh	treabhadh
roimis	roimhe
fé'n	faoin
dtalamh	dtalamh
.	.
Ní	Ní
\n	\n
mór	mór
gach	gach
aon	aon
phioc	phioc
de'n	den
inneall	inneall
so	seo
a	a
bheith	bheith
chomh	chomh
slím	slím
\n	\n
sleamhain	sleamhain
le	le
plaosc	blaosc
an	an
uibh	ubh
.	.
”	”
\n	\n
\n	\n
“	“
Tuigim	Tuigim
,	,
”	”
arsa	arsa
Grágó	Grágó
.	.
“	“
Tabhair	Tabhair
mo	mo
dheigh-mhéinn	dhea-mhéin
\n	\n
dod'	do do
mhaighistir	mháistir
nuair	nuair
a	a
raghair	rachaidh tú
thar n-ais	ar ais
.	.
Abair	Abair
leis	leis
go	go
\n	\n
bhfuilim	bhfuilim
buidheach	buíoch
de	de
as	as
ucht	ucht
na	na
cabhrach	cabhrach
atá	atá
tugtha	tugtha
aige	aige
\n	\n
dhom	dom
,	,
agus	agus
go	go
mbeidh	mbeidh
na	na
mianaigh	mianaigh
sin	sin
le	le
fáil	fáil
aige	aige
chomh	chomh
\n	\n
luath	luath
agus	agus
a	a
bhead	bheidh mé
féin	féin
im'	i mo
mháighistir	mháistir
ortha	orthu
.	.
”	”
\n	\n
\n	\n
“	“
Buadh	Bua
agus	agus
coscar	coscairt
duit	duit
,	,
”	”
arsa	arsa
an	an
fear	fear
eile	eile
,	,
agus	agus
\n	\n
do	do
dhún	dhún
sé	sé
an	an
chomhla	chomhla
agus	agus
do	do
scaoil	scaoil
an	an
t-inneall	t-inneall
chun	chun
siubhail	siúil
.	.
\n	\n
\n	\n
Ba	Ba
dhóbair	dhóbair
go	go
mbodharfaí	mbodhrófaí
an	an
bheirt	bheirt
gharsún	gharsún
leis	leis
an	an
\n	\n
bhfothrom	bhfothram
a	a
dhein	rinne
sé	sé
.	.
Do	Do
chrom	chrom
na	na
suic	soic
ar	ar
chasadh	chasadh
agus	agus
\n	\n
thug	thug
an	an
t-inneall	t-inneall
mór	mór
geal	geal
aghaidh	aghaidh
ar	ar
an	an
bhfalla	mballa
.	.
Dhein	Rinne
sé	sé
\n	\n
poll	poll
roimis	roimhe
amach	amach
mar	mar
a	a
dhéanfadh	dhéanfadh
scriú	scriú
poll	poll
i	i
gcorc	gcorc
\n	\n
buidéil	buidéil
,	,
agus	agus
ar	ar
nóimeat	nóiméad
na	na
baise	baise
bhí	bhí
sé	sé
gabhtha	gafa
tríd	tríd
an	an
\n	\n
bhfalla	mballa
agus	agus
gan	gan
aon	aon
rian	rian
de	de
le	le
feiscint	feiceáil
san	san
áit	áit
,	,
ach	ach
\n	\n
cúpla	cúpla
dorn	dorn
créafóige	créafóige
a	a
bhí	bhí
tuitithe	tite
anuas	anuas
ar	ar
an	an
úrlár	urlár
.	.
\n	\n
\n	\n
Dob	Ba
iongnadh	ionadh
leis	leis
na	na
garsúin	garsúin
a	a
bhuige	bhoige
agus	agus
a	a
\n	\n
thapamhlacht	thapúlacht
a	a
ghluais	ghluais
sé	sé
tríd	tríd
an dtalamh	an talamh
.	.
Dob	Ba
iongnadh	ionadh
\n	\n
le	le
Grágó	Grágó
,	,
leis	leis
,	,
é	é
.	.
D'fhan	D'fhan
sé	sé
annsúd	ansiúd
agus	agus
a	a
bhéal	bhéal
ar	ar
\n	\n
leathadh	leathadh
aige	aige
agus	agus
é	é
ag	ag
féachaint	féachaint
ar	ar
an	an
áit	áit
inar	inar
imthig	imigh
se	sé
\n	\n
as	as
a	a
radharc	radharc
.	.
\n	\n
\n	\n
Ní	Ní
ró-fhada	rófhada
a	a
dh'fhan	d'fhan
sé	sé
mar	mar
sin	sin
,	,
ámhthach	áfach
.	.
Cuir	Cuir
sé	sé
an	an
\n	\n
dréimire	dréimire
suas	suas
de	de
go	go
tapaidh	tapa
,	,
agus	agus
leis	leis
sin	sin
do	do
múchadh	múchadh
\n	\n
an	an
solas	solas
agus	agus
do	do
fágadh	fágadh
an	an
bheirt	bheirt
gharsún	gharsún
sa	sa
doircheacht	dorchacht
.	.
\n	\n
Níor	Níor
leig	lig
eagla	eagla
dhóibh-sin	dóibh sin
corruighe	corraí
go	go
ceann	ceann
tamall	tamall
,	,
\n	\n
\n	\n
___MANANPH_00007___	___MANANPH_00007___
\n	\n
ach	ach
thángadar	thángadar
amach	amach
ó'n	ón
dtaobh	dtaobh
thiar	thiar
de'n	den
chomhrainn	chónra
sa	sa
\n	\n
deire	deireadh
agus	agus
do	do
labhradar	labhraíodar
i	i
gcogar	gcogar
.	.
\n	\n
\n	\n
“	“
Cér'bh	Cér'bh
é	é
an	an
fear	fear
úd	úd
a	a
bhí	bhí
ag	ag
caint	caint
le	le
Grágó	Grágó
?	?
”	”
arsa	arsa
\n	\n
Brian	Brian
.	.
\n	\n
\n	\n
“	“
Duine	Duine
de	de
náimhde	naimhde
an	an
Árd-Mháighistir	Árd-Mháighistir
é	é
,	,
”	”
arsa	arsa
\n	\n
Nící	Nící
.	.
“	“
Is	Is
minic	minic
a	a
chuala	chuala
mo	mo
shean-athair	sheanathair
ag	ag
cur	cur
síos	síos
ortha	orthu
.	.
\n	\n
Ta	Tá
cathair	cathair
aca	acu
ar	ar
an dtaobh	an taobh
thall	thall
de sna	de na
cnuic	cnoic
.	.
Tá	Tá
éad	éad
\n	\n
aca	acu
linne	linne
toisc	toisc
gur	gur
saidhbhre	saibhre
agus	agus
gur	gur
comhachtaighe	cumhachtaí
sinne	sinne
\n	\n
ná	ná
iad	iad
féin	féin
.	.
Níl	Níl
ach	ach
talamh	talamh
bhocht	bhocht
lom	lom
i	i
measc	measc
na	na
gcnoc	gcnoc
,	,
\n	\n
gan	gan
clocha	clocha
luachmhara	luachmhara
ná	ná
mianraighe	mianraí
d'aon	d'aon
tsaghas	saghas
innte	inti
.	.
\n	\n
Sin	Sin
é	é
an	an
fáth	fáth
go	go
bhfuil	bhfuil
fonn	fonn
ortha	orthu
an	an
tÁrd-Mháighistir	tÁrd-Mháighistir
a	a
\n	\n
mharbhú	mharú
agus	agus
Grágó	Grágó
a	a
chur	chur
ina	ina
ionad	ionad
.	.
Chualaís	Chuala tú
an	an
margadh	margadh
\n	\n
a	a
dheineadar	rinneadar
i	i
dtaobh	dtaobh
na	na
mianach	mianach
a	a
thabhairt	thabhairt
dóibh	dóibh
.	.
Caithfimíd	Caithfimid
\n	\n
dul	dul
abhaile	abhaile
láithreach	láithreach
agus	agus
an	an
scéal	scéal
a	a
innsint	insint
dom'	do mo
ẛean	ẛean
-	-
\n	\n
athair	athair
.	.
”	”
\n	\n
\n	\n
“	“
Agus	Agus
nuair	nuair
a	a
thiocfaidh	thiocfaidh
siad	siad
súd	siúd
amáireach	amárach
beifear	beifear
\n	\n
ullamh	ullamh
dóibh	dóibh
.	.
”	”
\n	\n
\n	\n
“	“
Beidh	Beidh
spórt	spórt
ann	ann
amáireach	amárach
,	,
”	”
arsa	arsa
Nící	Nící
.	.
“	“
Téanam	Téanam
\n	\n
ort	ort
as	as
so	seo
.	.
”	”
\n	\n
\n	\n
Bhí	Bhí
an	an
áit	áit
chomh	chomh
dubh	dubh
le	le
pic	pic
toisc	toisc
a	a
ísle	ísle
fé	faoi
thalamh	thalamh
a	a
bhí	bhí
\n	\n
sé	sé
,	,
ach	ach
bhí	bhí
an	an
tóirse	tóirse
ag	ag
Nící	Nící
agus	agus
do	do
sceinn	scinn
sé	sé
an	an
solas	solas
\n	\n
ar	ar
an	an
ndréimire	ndréimire
faid	faid
a	a
bhíodar	bhíodar
á	á
chur	chur
